region_id,2011_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Total,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1_199,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_200_399,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_400_599,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_600_799,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_800_999,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1000_1499,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1500_1999,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2000_2499,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2500_2999,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_3000_or_more,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Not_stated,2011_Census_Couple_family_with_children_One_away_from_work_one_not_working_Total,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1_199,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_200_399,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_400_599,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_600_799,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_800_999,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1000_1499,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1500_1999,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2000_2499,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2500_2999,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_3000_or_more,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Not_stated,2011_Census_Couple_family_with_children_Both_employed_away_from_work_Total,2011_Census_Couple_family_with_children_Both_not_working_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_children_Both_not_working_Family_income_1_199,2011_Census_Couple_family_with_children_Both_not_working_Family_income_200_399,2011_Census_Couple_family_with_children_Both_not_working_Family_income_400_599,2011_Census_Couple_family_with_children_Both_not_working_Family_income_600_799,2011_Census_Couple_family_with_children_Both_not_working_Family_income_800_999,2011_Census_Couple_family_with_children_Both_not_working_Family_income_1000_1499,2011_Census_Couple_family_with_children_Both_not_working_Family_income_1500_1999,2011_Census_Couple_family_with_children_Both_not_working_Family_income_2000_2499,2011_Census_Couple_family_with_children_Both_not_working_Family_income_2500_2999,2011_Census_Couple_family_with_children_Both_not_working_Family_income_3000_or_more,2011_Census_Couple_family_with_children_Both_not_working_Family_income_Not_stated,2011_Census_Couple_family_with_children_Both_not_working_Total,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1_199,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_200_399,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_400_599,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_600_799,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_800_999,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1000_1499,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1500_1999,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2000_2499,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2500_2999,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_3000_or_more,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Not_stated,2011_Census_Couple_family_with_children_Labour_force_status_not_stated_Total,2011_Census_Couple_family_with_children_Total_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_children_Total_Family_income_1_199,2011_Census_Couple_family_with_children_Total_Family_income_200_399,2011_Census_Couple_family_with_children_Total_Family_income_400_599,2011_Census_Couple_family_with_children_Total_Family_income_600_799,2011_Census_Couple_family_with_children_Total_Family_income_800_999,2011_Census_Couple_family_with_children_Total_Family_income_1000_1499,2011_Census_Couple_family_with_children_Total_Family_income_1500_1999,2011_Census_Couple_family_with_children_Total_Family_income_2000_2499,2011_Census_Couple_family_with_children_Total_Family_income_2500_2999,2011_Census_Couple_family_with_children_Total_Family_income_3000_or_more,2011_Census_Couple_family_with_children_Total_Family_income_Not_stated,2011_Census_Couple_family_with_children_Total_Total,2011_Census_One_parent_family_Employed_full_time_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Employed_full_time_Family_income_1_199,2011_Census_One_parent_family_Employed_full_time_Family_income_200_399,2011_Census_One_parent_family_Employed_full_time_Family_income_400_599,2011_Census_One_parent_family_Employed_full_time_Family_income_600_799,2011_Census_One_parent_family_Employed_full_time_Family_income_800_999,2011_Census_One_parent_family_Employed_full_time_Family_income_1000_1499,2011_Census_One_parent_family_Employed_full_time_Family_income_1500_1999,2011_Census_One_parent_family_Employed_full_time_Family_income_2000_2499,2011_Census_One_parent_family_Employed_full_time_Family_income_2500_2999,2011_Census_One_parent_family_Employed_full_time_Family_income_3000_or_more,2011_Census_One_parent_family_Employed_full_time_Family_income_Not_stated,2011_Census_One_parent_family_Employed_full_time_Total,2011_Census_One_parent_family_Employed_part_time_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Employed_part_time_Family_income_1_199,2011_Census_One_parent_family_Employed_part_time_Family_income_200_399,2011_Census_One_parent_family_Employed_part_time_Family_income_400_599,2011_Census_One_parent_family_Employed_part_time_Family_income_600_799,2011_Census_One_parent_family_Employed_part_time_Family_income_800_999,2011_Census_One_parent_family_Employed_part_time_Family_income_1000_1499,2011_Census_One_parent_family_Employed_part_time_Family_income_1500_1999,2011_Census_One_parent_family_Employed_part_time_Family_income_2000_2499,2011_Census_One_parent_family_Employed_part_time_Family_income_2500_2999,2011_Census_One_parent_family_Employed_part_time_Family_income_3000_or_more,2011_Census_One_parent_family_Employed_part_time_Family_income_Not_stated,2011_Census_One_parent_family_Employed_part_time_Total,2011_Census_One_parent_family_Employed_away_from_work_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Employed_away_from_work_Family_income_1_199,2011_Census_One_parent_family_Employed_away_from_work_Family_income_200_399,2011_Census_One_parent_family_Employed_away_from_work_Family_income_400_599,2011_Census_One_parent_family_Employed_away_from_work_Family_income_600_799,2011_Census_One_parent_family_Employed_away_from_work_Family_income_800_999,2011_Census_One_parent_family_Employed_away_from_work_Family_income_1000_1499,2011_Census_One_parent_family_Employed_away_from_work_Family_income_1500_1999,2011_Census_One_parent_family_Employed_away_from_work_Family_income_2000_2499,2011_Census_One_parent_family_Employed_away_from_work_Family_income_2500_2999,2011_Census_One_parent_family_Employed_away_from_work_Family_income_3000_or_more,2011_Census_One_parent_family_Employed_away_from_work_Family_income_Not_stated,2011_Census_One_parent_family_Employed_away_from_work_Total,2011_Census_One_parent_family_Unemployed_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Unemployed_Family_income_1_199,2011_Census_One_parent_family_Unemployed_Family_income_200_399,2011_Census_One_parent_family_Unemployed_Family_income_400_599,2011_Census_One_parent_family_Unemployed_Family_income_600_799,2011_Census_One_parent_family_Unemployed_Family_income_800_999,2011_Census_One_parent_family_Unemployed_Family_income_1000_1499,2011_Census_One_parent_family_Unemployed_Family_income_1500_1999,2011_Census_One_parent_family_Unemployed_Family_income_2000_2499,2011_Census_One_parent_family_Unemployed_Family_income_2500_2999,2011_Census_One_parent_family_Unemployed_Family_income_3000_or_more,2011_Census_One_parent_family_Unemployed_Family_income_Not_stated,2011_Census_One_parent_family_Unemployed_Total,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_1_199,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_200_399,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_400_599,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_600_799,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_800_999,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_1000_1499,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_1500_1999,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_2000_2499,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_2500_2999,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_3000_or_more,2011_Census_One_parent_family_Not_in_the_labour_force_Family_income_Not_stated,2011_Census_One_parent_family_Not_in_the_labour_force_Total,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1_199,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_200_399,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_400_599,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_600_799,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_800_999,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1000_1499,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1500_1999,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2000_2499,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2500_2999,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_3000_or_more,2011_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Not_stated,2011_Census_One_parent_family_Labour_force_status_not_stated_Total,2011_Census_One_parent_family_Total_Family_income_Negative_Nil_income,2011_Census_One_parent_family_Total_Family_income_1_199,2011_Census_One_parent_family_Total_Family_income_200_399,2011_Census_One_parent_family_Total_Family_income_400_599,2011_Census_One_parent_family_Total_Family_income_600_799,2011_Census_One_parent_family_Total_Family_income_800_999,2011_Census_One_parent_family_Total_Family_income_1000_1499,2011_Census_One_parent_family_Total_Family_income_1500_1999,2011_Census_One_parent_family_Total_Family_income_2000_2499,2011_Census_One_parent_family_Total_Family_income_2500_2999,2011_Census_One_parent_family_Total_Family_income_3000_or_more,2011_Census_One_parent_family_Total_Family_income_Not_stated,2011_Census_One_parent_family_Total_Total,2011_Census_Total_Family_income_Negative_Nil_income,2011_Census_Total_Family_income_1_199,2011_Census_Total_Family_income_200_399,2011_Census_Total_Family_income_400_599,2011_Census_Total_Family_income_600_799,2011_Census_Total_Family_income_800_999,2011_Census_Total_Family_income_1000_1499,2011_Census_Total_Family_income_1500_1999,2011_Census_Total_Family_income_2000_2499,2011_Census_Total_Family_income_2500_2999,2011_Census_Total_Family_income_3000_or_more,2011_Census_Total_Family_income_Not_stated,2011_Census_Total_Total
10101,291,5,0,0,7,10,16,28,24,4,8,0,22,124,0,0,0,0,0,0,17,11,13,12,16,18,87,9,12,15,62,93,74,101,47,11,15,8,68,515,0,0,0,4,0,7,8,3,0,3,0,457,482,24,39,53,173,322,443,1343,1239,1030,703,998,1170,7537,7,7,8,35,98,112,201,114,34,40,17,94,767,0,10,66,133,136,69,85,24,12,3,4,58,600,3,0,3,17,9,5,19,9,4,0,0,16,85,0,6,43,52,10,8,3,5,0,0,0,14,141,14,23,191,261,224,101,147,38,8,12,7,114,1140,0,0,0,3,3,8,0,0,0,0,0,23,37,24,46,311,501,480,303,455,190,58,55,28,319,2770,143,252,479,1867,1630,1578,2964,2277,1747,1131,1660,2246,17974
10102,183,0,0,0,3,5,5,16,15,3,15,8,17,87,0,0,0,3,0,0,7,10,12,15,35,18,100,11,0,9,14,36,26,66,35,21,13,18,28,277,3,0,0,0,0,0,0,3,3,3,5,380,397,23,17,24,57,130,142,672,874,981,855,2176,891,6842,3,0,3,13,54,73,234,174,73,98,52,100,877,3,8,28,65,58,46,77,30,12,10,8,29,374,0,0,8,4,0,13,15,17,5,0,0,8,70,3,3,11,18,8,4,0,3,3,0,3,6,62,13,17,119,94,77,35,76,27,35,16,9,79,597,0,0,0,4,3,3,0,3,0,0,0,28,41,22,28,169,198,200,174,402,254,128,124,72,250,2021,87,89,234,673,668,686,1740,1812,1803,1457,3302,1536,14087
10103,65,0,3,3,3,0,4,0,0,3,3,0,3,22,0,0,0,0,0,4,6,3,3,3,0,3,22,6,7,5,14,21,8,19,3,3,0,0,14,100,0,0,0,0,3,0,0,0,0,0,0,126,129,12,13,15,40,91,125,372,292,257,159,176,316,1868,0,3,5,17,19,22,54,27,6,4,9,34,200,0,3,14,37,31,28,19,7,0,0,0,19,158,0,0,0,6,0,5,0,4,0,0,0,7,22,0,3,3,8,3,3,0,3,0,3,0,3,29,4,3,51,44,59,26,22,4,8,3,0,24,248,0,0,0,0,3,0,0,0,0,0,0,5,8,4,12,73,112,115,84,95,45,14,10,9,92,665,32,71,119,450,451,468,829,615,463,260,308,582,4648
10104,476,0,0,3,7,7,5,21,8,5,3,3,17,79,0,0,3,3,5,0,11,13,15,6,5,15,76,5,15,27,68,143,82,160,38,21,3,8,88,658,0,0,3,3,0,4,5,0,0,0,0,436,451,23,41,57,209,421,569,1416,946,660,340,372,1005,6059,0,3,9,60,90,73,163,66,27,20,5,83,599,0,18,90,230,198,89,83,22,0,8,0,81,819,3,3,8,20,16,8,12,5,4,0,0,12,91,0,4,44,63,18,9,3,0,0,3,0,19,163,15,36,221,287,227,123,98,27,7,6,3,141,1191,3,0,3,4,3,4,0,0,0,0,0,49,66,21,64,375,664,552,306,359,120,38,37,8,385,2929,136,308,591,2795,2382,2376,3462,1960,1244,638,662,2304,18858
10201,828,4,3,5,5,23,20,78,49,20,38,23,33,301,3,0,0,0,3,8,24,27,34,18,49,35,201,19,18,43,107,214,123,270,168,87,28,43,168,1288,3,0,0,3,6,3,16,12,0,5,3,1050,1101,56,55,102,267,606,807,3138,3222,2534,2268,2951,2735,18741,11,9,31,66,193,221,585,387,163,119,68,340,2193,5,19,134,367,379,248,322,94,34,27,11,228,1868,0,0,23,29,34,24,41,20,14,7,6,45,243,11,14,99,143,60,28,23,5,5,0,0,54,442,46,87,388,622,531,321,431,142,51,36,19,317,2991,0,0,3,8,6,3,6,4,0,0,0,93,123,73,129,678,1235,1203,845,1408,652,267,189,104,1077,7860,290,466,977,3943,3872,3735,7161,5714,4363,3326,4343,5214,43404
10202,812,3,0,3,5,21,32,59,39,25,23,13,57,280,0,0,3,0,5,12,27,30,35,20,26,27,185,24,31,53,144,310,161,358,145,54,23,32,195,1530,0,0,0,5,3,6,7,9,0,0,7,838,875,53,71,93,302,757,910,3292,2908,2366,1466,1702,2276,16196,9,3,21,85,235,273,552,315,136,88,47,280,2044,4,25,148,439,430,278,259,91,28,16,7,188,1913,3,3,16,46,44,41,44,21,5,6,0,42,271,10,17,128,208,77,39,25,10,0,4,0,60,578,42,62,549,916,748,370,421,105,63,21,15,373,3685,0,0,6,5,10,6,16,5,0,0,0,128,176,68,110,868,1699,1544,1007,1317,547,232,135,69,1071,8667,261,489,1179,5200,4335,3791,6802,4980,3803,2141,2448,4594,40023
10301,168,0,0,0,4,7,11,16,10,7,4,4,8,71,0,0,0,0,0,3,8,6,8,3,17,5,50,3,6,10,35,52,24,58,22,11,5,9,32,267,0,0,0,0,0,3,3,4,0,0,0,301,311,12,10,23,81,167,259,804,805,707,486,675,666,4695,0,4,7,27,57,61,143,97,25,21,9,52,503,0,3,30,111,71,62,46,26,8,0,0,38,395,0,0,9,13,5,10,8,4,0,0,0,16,65,4,0,28,22,17,3,7,0,0,3,0,10,94,12,17,138,171,142,57,75,20,16,4,0,67,719,0,0,0,0,4,0,0,5,0,0,0,21,30,16,24,212,344,296,193,279,152,49,28,9,204,1806,68,90,289,1031,930,923,1764,1519,1238,777,1020,1244,10893
10302,209,3,3,0,8,12,14,25,14,3,9,0,9,100,0,0,3,3,4,6,16,8,11,5,7,17,80,8,11,14,55,103,49,112,33,9,3,4,70,471,3,0,0,0,0,4,10,0,0,0,3,370,390,48,42,54,182,375,439,1210,888,611,350,442,977,5618,3,7,12,28,73,63,147,55,19,12,3,65,487,0,7,74,101,88,71,51,14,6,0,3,42,457,3,0,8,14,9,4,14,0,0,3,0,9,64,3,9,58,52,15,3,3,0,0,0,0,15,158,23,27,207,243,213,120,99,18,11,11,5,112,1089,0,0,3,0,3,3,3,0,0,0,0,46,58,32,50,362,438,401,264,317,87,36,26,11,289,2313,195,263,530,1935,1577,1579,2504,1526,1061,577,730,1932,14409
10303,207,0,0,0,0,5,7,16,8,8,7,4,15,70,0,0,0,0,0,0,8,8,6,11,14,6,53,4,13,17,70,89,61,91,32,9,7,8,63,464,0,0,0,0,7,0,6,0,0,0,0,270,283,14,28,37,134,237,275,753,698,492,548,643,717,4576,0,3,10,29,45,57,103,64,10,20,12,49,402,3,8,53,101,84,47,44,13,3,3,3,29,391,0,3,3,9,9,7,7,3,3,0,0,6,50,0,6,35,36,12,4,3,0,0,0,0,10,106,13,15,184,197,187,83,84,32,12,3,0,112,922,4,0,3,0,0,0,3,0,3,5,0,23,41,20,35,288,372,337,198,244,112,31,31,15,229,1912,89,168,410,1507,1129,1057,1658,1272,880,834,1035,1439,11478
10304,199,0,0,0,7,4,6,25,14,4,12,4,8,84,0,0,0,0,0,3,8,20,11,5,14,8,69,4,15,21,33,64,43,91,25,13,8,8,42,367,0,0,0,0,8,0,4,4,0,0,3,402,421,19,29,39,86,190,258,1054,1098,841,703,1019,880,6216,4,3,8,31,65,96,182,123,32,35,16,96,691,0,7,54,96,100,51,76,19,5,3,5,49,465,0,3,6,10,5,3,18,6,0,3,3,15,72,4,3,37,31,15,11,7,0,0,3,0,9,120,10,30,163,213,150,84,117,36,13,12,3,112,943,0,0,3,3,3,3,3,0,0,0,0,37,52,18,46,271,384,338,248,403,184,50,56,27,318,2343,95,151,378,1294,1084,1069,2264,1880,1466,1057,1579,1713,14030
10401,355,0,3,5,3,7,7,17,11,3,7,0,13,76,0,0,0,3,3,3,7,10,8,4,5,12,55,7,9,22,78,143,82,121,41,16,11,5,69,604,0,3,0,3,0,0,3,3,3,0,0,286,301,23,30,46,184,392,435,1093,786,444,230,251,701,4615,3,3,9,33,61,55,116,44,12,16,3,61,416,0,12,56,146,101,68,53,16,3,3,3,56,517,0,4,8,4,13,4,10,3,3,0,0,10,59,5,7,60,66,26,13,8,3,3,0,0,15,206,10,20,227,297,221,125,113,26,10,5,4,126,1184,3,3,3,6,3,3,0,0,0,0,0,33,54,21,49,363,552,425,268,300,92,31,24,10,301,2436,101,245,511,2252,1784,1579,2360,1342,773,404,450,1576,13377
10402,586,0,0,0,5,13,22,36,25,10,5,4,23,143,0,0,0,3,5,3,10,25,11,4,16,8,85,12,16,23,108,180,100,173,59,25,10,9,106,821,0,0,0,3,9,0,6,3,0,0,0,565,586,33,42,62,241,563,664,1754,1410,1004,581,647,1238,8239,7,3,10,58,136,138,283,116,38,30,13,94,926,3,15,88,259,245,152,161,39,9,10,0,90,1071,0,0,7,27,21,8,16,6,0,0,0,26,111,4,8,85,111,40,16,21,4,0,0,4,30,323,38,39,290,462,332,163,176,50,15,8,5,191,1769,0,0,0,7,0,3,4,0,0,0,0,53,67,52,65,480,924,774,480,661,215,62,48,22,484,4267,156,296,689,2935,2667,2418,4047,2581,1754,919,1090,2538,22090
10501,112,3,0,0,4,3,3,8,5,0,3,3,12,44,0,3,0,3,0,0,9,4,4,3,5,6,37,3,9,19,38,55,25,49,12,3,3,5,35,256,3,0,3,0,0,0,3,0,0,0,0,186,195,21,20,40,86,159,141,434,321,225,209,229,499,2384,4,3,3,19,30,36,57,38,15,6,3,42,256,0,5,30,37,36,16,19,4,0,0,0,19,166,0,3,3,3,10,0,5,6,3,0,0,6,39,5,0,28,21,6,3,0,0,0,0,0,18,81,12,23,126,131,108,55,70,17,3,3,3,75,626,0,0,8,4,4,0,0,0,0,0,0,59,75,21,34,198,215,194,110,151,65,21,9,6,219,1243,102,108,278,696,588,514,933,623,451,327,424,1039,6083
10502,111,3,0,0,0,0,6,8,5,3,3,3,3,34,0,0,0,3,0,0,3,4,4,0,3,3,20,3,6,4,33,52,17,34,18,4,3,3,32,209,0,0,0,0,0,0,6,0,0,0,0,153,159,12,14,9,61,112,127,350,272,216,158,223,325,1879,3,0,5,25,35,36,67,34,9,5,3,35,257,0,7,22,52,52,23,21,9,3,0,0,17,206,0,0,7,12,4,3,0,5,0,3,0,3,37,0,10,35,21,13,4,5,0,0,0,0,3,91,8,13,114,124,113,50,41,10,3,3,0,69,548,0,0,3,4,0,4,6,0,0,0,0,23,40,11,30,186,238,217,120,140,58,15,11,3,150,1179,48,87,215,822,650,530,780,544,407,242,343,762,5430
10503,260,3,3,5,4,8,11,17,19,6,0,4,21,101,3,0,0,0,3,0,12,12,9,4,3,17,63,6,19,17,70,132,77,104,44,13,6,8,85,581,3,0,0,3,3,0,3,5,3,0,3,556,579,37,46,61,174,370,473,1276,1103,892,534,702,1356,7024,3,5,8,37,133,126,238,135,34,37,7,114,877,3,8,70,168,157,79,66,14,15,3,6,68,657,0,4,10,8,7,10,16,5,0,0,0,19,79,3,10,61,72,29,15,8,5,0,0,0,32,235,15,35,289,333,259,107,133,34,8,12,4,166,1395,0,0,3,4,3,0,4,0,0,0,0,62,76,24,62,441,622,588,337,465,193,57,52,17,461,3319,159,254,615,1972,1705,1647,2849,2063,1549,841,1093,2579,17326
10601,462,0,3,6,5,12,9,54,29,8,35,14,40,215,0,0,0,3,3,0,13,16,17,15,30,20,117,9,12,23,76,147,100,178,80,33,13,19,102,792,0,5,0,3,0,6,7,5,3,4,0,528,561,29,41,47,156,353,438,1558,1540,1142,1416,1650,1382,9752,4,0,15,49,120,104,224,147,59,68,40,110,940,0,10,83,207,167,114,108,42,12,5,10,75,833,0,0,13,13,15,15,17,6,7,7,7,20,120,7,8,78,68,23,20,12,6,0,0,0,12,234,21,31,338,401,327,157,182,61,26,13,9,180,1746,0,0,4,0,5,4,7,0,0,0,0,65,85,32,49,531,738,657,414,550,262,104,93,66,462,3958,136,249,679,2323,1914,1627,3268,2691,1968,2073,2502,2598,22028
10602,296,0,0,0,3,6,3,34,23,12,22,12,17,132,0,0,0,0,0,0,5,18,13,14,14,20,84,4,13,10,44,83,68,143,54,35,13,15,61,543,0,0,3,3,3,3,3,3,3,0,3,421,445,13,22,20,85,203,330,1228,1391,1246,1180,1562,1023,8303,0,3,7,24,74,94,219,149,59,65,29,76,799,0,6,50,161,147,90,90,37,9,4,6,58,658,3,0,5,8,8,5,17,8,4,3,0,13,74,3,4,46,49,23,9,6,4,4,0,0,7,155,13,29,202,243,231,125,153,45,18,13,7,121,1200,0,0,3,6,3,3,0,4,0,0,0,43,62,19,42,313,491,486,326,485,247,94,85,42,318,2948,89,143,388,1525,1396,1303,2593,2420,2017,1716,2177,1864,17631
10603,342,0,0,3,7,9,14,35,19,11,15,0,15,128,0,0,0,0,0,0,11,10,6,16,22,15,80,8,17,22,54,109,81,135,63,30,12,20,87,638,0,0,0,0,0,0,10,0,0,5,0,438,453,14,40,38,125,289,397,1345,1271,1017,748,857,1081,7222,3,3,9,32,82,93,200,126,54,38,10,70,720,0,7,61,167,155,97,100,33,16,3,0,66,705,3,0,4,21,11,5,11,8,0,3,3,8,77,0,9,54,59,34,17,16,0,0,0,3,18,210,16,35,203,304,263,123,125,48,18,12,3,155,1305,3,0,3,3,3,0,5,3,0,0,0,43,63,25,54,334,586,548,335,457,218,88,56,19,360,3080,136,235,487,2256,1949,1879,3071,2322,1754,1164,1286,2093,18632
10604,112,0,0,0,0,6,0,18,4,6,15,7,10,66,0,0,0,0,0,0,13,7,0,4,13,6,43,3,4,3,27,44,23,34,8,4,3,3,22,178,0,0,0,0,3,0,7,0,0,0,0,191,201,17,7,12,64,129,130,501,488,365,554,619,478,3364,0,3,6,11,44,47,84,41,14,33,15,43,341,3,3,32,53,44,35,23,18,3,10,0,25,249,0,0,7,10,4,6,3,3,0,0,0,11,44,0,5,23,16,11,3,0,0,4,0,0,7,69,11,13,84,110,84,33,54,10,5,4,0,47,455,0,0,0,0,0,3,0,0,0,0,0,24,27,14,24,152,200,187,127,164,72,26,47,15,157,1185,58,90,199,690,650,509,1077,925,677,847,981,904,7607
10701,476,4,0,0,5,16,26,41,30,9,13,15,22,181,3,0,0,0,3,4,10,16,28,14,18,22,118,5,20,35,73,152,105,252,141,57,33,28,140,1041,0,0,0,0,0,5,13,3,3,4,0,430,458,37,39,59,174,365,487,1604,1564,1274,900,1219,1198,8920,4,3,4,29,77,119,224,120,59,44,24,92,799,3,12,47,171,154,91,121,34,10,4,10,69,726,3,0,7,17,11,12,23,7,3,4,3,15,105,6,7,62,67,23,12,7,6,0,0,0,18,208,21,45,293,392,339,176,234,77,39,12,11,195,1834,0,0,5,0,0,0,10,0,0,0,0,64,79,37,67,418,676,604,410,619,244,111,64,48,453,3751,162,274,568,2540,1891,1661,3068,2451,1933,1237,1604,2228,19617
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
10703,481,0,3,5,3,12,17,43,28,18,17,7,35,188,0,0,0,0,3,5,25,23,26,15,26,10,133,8,8,31,67,138,82,213,111,40,23,17,135,873,0,0,0,0,0,6,13,5,9,5,0,563,601,28,40,58,136,354,498,1749,1894,1560,1234,1621,1486,10658,0,0,10,45,106,152,269,180,74,67,32,123,1058,3,14,75,233,207,128,144,47,14,7,3,86,961,3,3,4,21,13,16,20,9,5,3,0,24,121,4,8,74,64,30,13,5,4,0,0,0,24,226,23,38,255,365,302,175,191,68,18,7,13,181,1636,0,0,4,0,10,0,0,0,0,0,0,51,65,33,63,422,728,668,484,629,308,111,84,48,489,4067,130,254,594,2491,2061,1958,3609,3161,2465,1771,2175,2683,23352
10704,621,0,3,3,4,14,13,38,37,11,18,14,26,181,0,0,3,3,4,3,3,18,22,18,40,32,146,24,25,29,106,199,121,288,150,80,30,56,123,1231,3,0,0,0,5,7,11,10,3,3,0,704,746,50,57,63,225,439,524,1729,2075,2007,1856,2978,1798,13801,9,8,11,48,112,145,339,299,123,137,70,166,1467,3,18,86,223,215,165,203,83,28,30,13,116,1183,0,3,12,16,15,18,24,11,9,3,3,24,138,6,12,72,78,32,13,15,5,0,0,0,23,256,37,51,317,390,392,197,266,105,53,27,18,216,2069,0,0,0,3,5,0,4,4,0,0,0,61,77,55,92,498,758,771,538,851,507,213,197,104,606,5190,284,369,712,2845,2514,2314,4092,3723,3382,2862,4370,3366,30833
