region_id,2001_Census_0_74_Landlord_type_Real_estate_agent,2001_Census_0_74_Landlord_type_State_territory_housing_authority,2001_Census_0_74_Landlord_type_Person_not_in_the_same_household,2001_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2001_Census_0_74_Landlord_type_Other_landlord_type,2001_Census_0_74_Landlord_type_Not_stated,2001_Census_0_74_Total,2001_Census_75_99_Landlord_type_Real_estate_agent,2001_Census_75_99_Landlord_type_State_territory_housing_authority,2001_Census_75_99_Landlord_type_Person_not_in_the_same_household,2001_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2001_Census_75_99_Landlord_type_Other_landlord_type,2001_Census_75_99_Landlord_type_Not_stated,2001_Census_75_99_Total,2001_Census_100_149_Landlord_type_Real_estate_agent,2001_Census_100_149_Landlord_type_State_territory_housing_authority,2001_Census_100_149_Landlord_type_Person_not_in_the_same_household,2001_Census_100_149_Landlord_type_Housing_co_operative_community_church_group,2001_Census_100_149_Landlord_type_Other_landlord_type,2001_Census_100_149_Landlord_type_Not_stated,2001_Census_100_149_Total,2001_Census_150_199_Landlord_type_Real_estate_agent,2001_Census_150_199_Landlord_type_State_territory_housing_authority,2001_Census_150_199_Landlord_type_Person_not_in_the_same_household,2001_Census_150_199_Landlord_type_Housing_co_operative_community_church_group,2001_Census_150_199_Landlord_type_Other_landlord_type,2001_Census_150_199_Landlord_type_Not_stated,2001_Census_150_199_Total,2001_Census_200_224_Landlord_type_Real_estate_agent,2001_Census_200_224_Landlord_type_State_territory_housing_authority,2001_Census_200_224_Landlord_type_Person_not_in_the_same_household,2001_Census_200_224_Landlord_type_Housing_co_operative_community_church_group,2001_Census_200_224_Landlord_type_Other_landlord_type,2001_Census_200_224_Landlord_type_Not_stated,2001_Census_200_224_Total,2001_Census_225_274_Landlord_type_Real_estate_agent,2001_Census_225_274_Landlord_type_State_territory_housing_authority,2001_Census_225_274_Landlord_type_Person_not_in_the_same_household,2001_Census_225_274_Landlord_type_Housing_co_operative_community_church_group,2001_Census_225_274_Landlord_type_Other_landlord_type,2001_Census_225_274_Landlord_type_Not_stated,2001_Census_225_274_Total,2001_Census_275_349_Landlord_type_Real_estate_agent,2001_Census_275_349_Landlord_type_State_territory_housing_authority,2001_Census_275_349_Landlord_type_Person_not_in_the_same_household,2001_Census_275_349_Landlord_type_Housing_co_operative_community_church_group,2001_Census_275_349_Landlord_type_Other_landlord_type,2001_Census_275_349_Landlord_type_Not_stated,2001_Census_275_349_Total,2001_Census_350_449_Landlord_type_Real_estate_agent,2001_Census_350_449_Landlord_type_State_territory_housing_authority,2001_Census_350_449_Landlord_type_Person_not_in_the_same_household,2001_Census_350_449_Landlord_type_Housing_co_operative_community_church_group,2001_Census_350_449_Landlord_type_Other_landlord_type,2001_Census_350_449_Landlord_type_Not_stated,2001_Census_350_449_Total,2001_Census_450_549_Landlord_type_Real_estate_agent,2001_Census_450_549_Landlord_type_State_territory_housing_authority,2001_Census_450_549_Landlord_type_Person_not_in_the_same_household,2001_Census_450_549_Landlord_type_Housing_co_operative_community_church_group,2001_Census_450_549_Landlord_type_Other_landlord_type,2001_Census_450_549_Landlord_type_Not_stated,2001_Census_450_549_Total,2001_Census_550_649_Landlord_type_Real_estate_agent,2001_Census_550_649_Landlord_type_State_territory_housing_authority,2001_Census_550_649_Landlord_type_Person_not_in_the_same_household,2001_Census_550_649_Landlord_type_Housing_co_operative_community_church_group,2001_Census_550_649_Landlord_type_Other_landlord_type,2001_Census_550_649_Landlord_type_Not_stated,2001_Census_550_649_Total,2001_Census_650_and_over_Landlord_type_Real_estate_agent,2001_Census_650_and_over_Landlord_type_State_territory_housing_authority,2001_Census_650_and_over_Landlord_type_Person_not_in_the_same_household,2001_Census_650_and_over_Landlord_type_Housing_co_operative_community_church_group,2001_Census_650_and_over_Landlord_type_Other_landlord_type,2001_Census_650_and_over_Landlord_type_Not_stated,2001_Census_650_and_over_Total,2001_Census_Rent_not_stated_Landlord_type_Real_estate_agent,2001_Census_Rent_not_stated_Landlord_type_State_territory_housing_authority,2001_Census_Rent_not_stated_Landlord_type_Person_not_in_the_same_household,2001_Census_Rent_not_stated_Landlord_type_Housing_co_operative_community_church_group,2001_Census_Rent_not_stated_Landlord_type_Other_landlord_type,2001_Census_Rent_not_stated_Landlord_type_Not_stated,2001_Census_Rent_not_stated_Total,2001_Census_Total_Landlord_type_Real_estate_agent,2001_Census_Total_Landlord_type_State_territory_housing_authority,2001_Census_Total_Landlord_type_Person_not_in_the_same_household,2001_Census_Total_Landlord_type_Housing_co_operative_community_church_group,2001_Census_Total_Landlord_type_Other_landlord_type,2001_Census_Total_Landlord_type_Not_stated,2001_Census_Total_Total,2006_Census_0_74_Landlord_type_Real_estate_agent,2006_Census_0_74_Landlord_type_State_territory_housing_authority,2006_Census_0_74_Landlord_type_Person_not_in_the_same_household,2006_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2006_Census_0_74_Landlord_type_Other_landlord_type,2006_Census_0_74_Landlord_type_Not_stated,2006_Census_0_74_Total,2006_Census_75_99_Landlord_type_Real_estate_agent,2006_Census_75_99_Landlord_type_State_territory_housing_authority,2006_Census_75_99_Landlord_type_Person_not_in_the_same_household,2006_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2006_Census_75_99_Landlord_type_Other_landlord_type,2006_Census_75_99_Landlord_type_Not_stated,2006_Census_75_99_Total,2006_Census_100_149_Landlord_type_Real_estate_agent,2006_Census_100_149_Landlord_type_State_territory_housing_authority,2006_Census_100_149_Landlord_type_Person_not_in_the_same_household,2006_Census_100_149_Landlord_type_Housing_co_operative_community_church_group,2006_Census_100_149_Landlord_type_Other_landlord_type,2006_Census_100_149_Landlord_type_Not_stated,2006_Census_100_149_Total,2006_Census_150_199_Landlord_type_Real_estate_agent,2006_Census_150_199_Landlord_type_State_territory_housing_authority,2006_Census_150_199_Landlord_type_Person_not_in_the_same_household,2006_Census_150_199_Landlord_type_Housing_co_operative_community_church_group,2006_Census_150_199_Landlord_type_Other_landlord_type,2006_Census_150_199_Landlord_type_Not_stated,2006_Census_150_199_Total,2006_Census_200_224_Landlord_type_Real_estate_agent,2006_Census_200_224_Landlord_type_State_territory_housing_authority,2006_Census_200_224_Landlord_type_Person_not_in_the_same_household,2006_Census_200_224_Landlord_type_Housing_co_operative_community_church_group,2006_Census_200_224_Landlord_type_Other_landlord_type,2006_Census_200_224_Landlord_type_Not_stated,2006_Census_200_224_Total,2006_Census_225_274_Landlord_type_Real_estate_agent,2006_Census_225_274_Landlord_type_State_territory_housing_authority,2006_Census_225_274_Landlord_type_Person_not_in_the_same_household,2006_Census_225_274_Landlord_type_Housing_co_operative_community_church_group,2006_Census_225_274_Landlord_type_Other_landlord_type,2006_Census_225_274_Landlord_type_Not_stated,2006_Census_225_274_Total,2006_Census_275_349_Landlord_type_Real_estate_agent,2006_Census_275_349_Landlord_type_State_territory_housing_authority,2006_Census_275_349_Landlord_type_Person_not_in_the_same_household,2006_Census_275_349_Landlord_type_Housing_co_operative_community_church_group,2006_Census_275_349_Landlord_type_Other_landlord_type,2006_Census_275_349_Landlord_type_Not_stated,2006_Census_275_349_Total,2006_Census_350_449_Landlord_type_Real_estate_agent,2006_Census_350_449_Landlord_type_State_territory_housing_authority,2006_Census_350_449_Landlord_type_Person_not_in_the_same_household,2006_Census_350_449_Landlord_type_Housing_co_operative_community_church_group,2006_Census_350_449_Landlord_type_Other_landlord_type,2006_Census_350_449_Landlord_type_Not_stated,2006_Census_350_449_Total,2006_Census_450_549_Landlord_type_Real_estate_agent,2006_Census_450_549_Landlord_type_State_territory_housing_authority,2006_Census_450_549_Landlord_type_Person_not_in_the_same_household,2006_Census_450_549_Landlord_type_Housing_co_operative_community_church_group,2006_Census_450_549_Landlord_type_Other_landlord_type,2006_Census_450_549_Landlord_type_Not_stated,2006_Census_450_549_Total,2006_Census_550_649_Landlord_type_Real_estate_agent,2006_Census_550_649_Landlord_type_State_territory_housing_authority,2006_Census_550_649_Landlord_type_Person_not_in_the_same_household,2006_Census_550_649_Landlord_type_Housing_co_operative_community_church_group,2006_Census_550_649_Landlord_type_Other_landlord_type,2006_Census_550_649_Landlord_type_Not_stated,2006_Census_550_649_Total,2006_Census_650_and_over_Landlord_type_Real_estate_agent,2006_Census_650_and_over_Landlord_type_State_territory_housing_authority,2006_Census_650_and_over_Landlord_type_Person_not_in_the_same_household,2006_Census_650_and_over_Landlord_type_Housing_co_operative_community_church_group,2006_Census_650_and_over_Landlord_type_Other_landlord_type,2006_Census_650_and_over_Landlord_type_Not_stated,2006_Census_650_and_over_Total,2006_Census_Rent_not_stated_Landlord_type_Real_estate_agent,2006_Census_Rent_not_stated_Landlord_type_State_territory_housing_authority,2006_Census_Rent_not_stated_Landlord_type_Person_not_in_the_same_household,2006_Census_Rent_not_stated_Landlord_type_Housing_co_operative_community_church_group,2006_Census_Rent_not_stated_Landlord_type_Other_landlord_type,2006_Census_Rent_not_stated_Landlord_type_Not_stated,2006_Census_Rent_not_stated_Total,2006_Census_Total_Landlord_type_Real_estate_agent,2006_Census_Total_Landlord_type_State_territory_housing_authority,2006_Census_Total_Landlord_type_Person_not_in_the_same_household,2006_Census_Total_Landlord_type_Housing_co_operative_community_church_group,2006_Census_Total_Landlord_type_Other_landlord_type,2006_Census_Total_Landlord_type_Not_stated,2006_Census_Total_Total,2011_Census_0_74_Landlord_type_Real_estate_agent,2011_Census_0_74_Landlord_type_State_territory_housing_authority,2011_Census_0_74_Landlord_type_Person_not_in_the_same_household,2011_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2011_Census_0_74_Landlord_type_Other_landlord_type,2011_Census_0_74_Landlord_type_Not_stated,2011_Census_0_74_Total,2011_Census_75_99_Landlord_type_Real_estate_agent,2011_Census_75_99_Landlord_type_State_territory_housing_authority,2011_Census_75_99_Landlord_type_Person_not_in_the_same_household,2011_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2011_Census_75_99_Landlord_type_Other_landlord_type,2011_Census_75_99_Landlord_type_Not_stated,2011_Census_75_99_Total,2011_Census_100_149_Landlord_type_Real_estate_agent,2011_Census_100_149_Landlord_type_State_territory_housing_authority,2011_Census_100_149_Landlord_type_Person_not_in_the_same_household,2011_Census_100_149_Landlord_type_Housing_co_operative_community_church_group
12303,4,73,60,13,131,53,334,4,15,30,7,6,0,62,97,13,117,12,29,6,274,376,15,183,4,24,0,602,167,4,71,0,4,0,246,52,0,25,0,0,0,77,25,0,13,0,3,0,41,9,0,5,0,0,0,14,0,3,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,6,15,0,7,6,49,752,129,522,36,204,65,1708,3,35,59,23,38,97,255,0,20,4,3,9,3,39,36,31,69,18,45,0,199,228,14,103,3,17,0,365,234,20,73,0,16,3,346,307,11,58,3,5,3,387,90,0,31,0,3,0,124,56,0,17,0,3,0,76,10,0,8,0,0,0,18,3,3,0,0,0,0,6,4,0,0,0,6,0,10,24,10,23,5,6,5,73,995,144,445,55,148,111,1898,4,10,71,23,36,78,222,0,12,7,3,3,0,25,8,33,42,9
12401,14,199,101,49,139,64,566,33,63,34,16,20,0,166,308,39,272,16,61,9,705,1265,47,451,10,51,12,1836,585,11,216,4,19,3,838,479,0,125,5,15,4,628,99,3,35,0,6,0,143,24,0,11,0,0,0,35,5,0,6,0,0,0,11,0,0,3,0,0,0,3,23,0,18,0,0,0,41,36,20,35,11,13,21,136,2871,382,1307,111,324,113,5108,7,153,85,44,21,114,424,17,57,20,47,0,8,149,166,82,154,31,16,3,452,887,33,309,14,29,0,1272,775,30,250,0,10,0,1065,1063,11,203,7,12,6,1302,371,3,93,0,6,0,473,115,0,19,0,0,0,134,18,0,3,0,0,0,21,4,0,0,3,0,0,7,19,10,16,0,0,0,45,36,33,35,9,7,14,134,3478,412,1187,155,101,145,5478,9,24,92,8,18,104,255,0,36,17,15,3,0,71,47,89,93,72
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,17,906,99,71,152,74,1319,20,283,54,24,30,3,414,775,195,337,45,224,10,1586,1936,209,706,19,73,26,2969,1559,18,358,6,28,13,1982,946,4,197,0,16,9,1172,272,3,76,0,11,3,365,52,6,17,0,9,3,87,12,3,5,0,0,0,20,5,3,3,0,3,0,14,27,3,15,0,3,0,48,74,121,61,6,35,36,333,5695,1754,1928,171,584,177,10309,11,583,124,44,24,127,913,11,284,15,25,7,8,350,291,391,137,28,116,7,970,1198,263,337,18,97,19,1932,1373,88,436,3,28,16,1944,2575,46,507,6,30,14,3178,786,4,165,4,7,4,970,193,0,51,4,7,0,255,29,3,12,0,0,0,44,13,3,4,0,3,4,27,23,30,14,0,9,3,79,83,104,83,15,25,20,330,6586,1799,1885,147,353,222,10992,18,195,136,19,18,117,503,4,487,11,14,0,3,519,31,359,66,46
12404,3,376,39,18,84,38,558,11,132,20,17,31,0,211,142,99,124,16,313,3,697,839,127,305,11,36,4,1322,472,9,143,0,18,4,646,231,0,68,3,6,0,308,47,0,29,0,3,0,79,15,3,9,0,3,0,30,3,0,3,0,0,0,6,0,3,0,0,0,0,3,9,0,0,0,0,3,12,24,52,18,4,14,11,123,1796,801,758,69,508,63,3995,5,221,43,32,9,57,367,3,103,16,3,3,4,132,53,199,59,24,145,7,487,408,100,136,6,118,3,771,421,80,126,3,11,4,645,796,29,122,0,23,4,974,322,3,51,3,3,0,382,65,0,13,0,5,0,83,6,0,3,0,0,0,9,0,0,4,0,0,0,4,9,15,3,0,4,5,36,43,46,23,5,14,6,137,2131,796,599,76,335,90,4027,10,34,60,12,18,50,184,0,83,4,6,0,0,93,12,183,37,37
12405,6,396,49,5,38,32,526,6,140,10,13,3,3,175,289,86,121,8,11,7,522,766,118,367,4,22,9,1286,503,10,167,0,9,6,695,198,3,48,0,4,3,256,21,3,13,0,6,0,43,3,3,8,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,3,0,0,3,16,51,42,28,0,6,10,137,1849,805,817,30,99,73,3673,6,208,41,22,3,47,327,3,105,7,8,0,4,127,92,189,50,16,9,11,367,495,108,175,0,14,7,799,599,50,231,0,19,15,914,891,39,190,0,20,12,1152,209,3,51,0,7,0,270,35,0,12,0,0,0,47,0,3,4,0,0,0,7,0,3,0,0,0,0,3,11,8,4,3,3,0,29,34,39,38,0,11,11,133,2375,755,803,49,86,107,4175,11,75,40,4,9,32,171,3,188,7,0,4,4,206,9,145,37,25
12501,26,389,46,30,102,43,636,14,132,29,13,6,0,194,200,88,120,14,20,9,451,1371,53,359,3,54,26,1866,607,22,238,3,27,15,912,866,21,241,7,25,11,1171,270,3,94,0,6,4,377,76,3,27,0,3,4,113,35,3,12,0,0,0,50,13,3,5,0,0,0,21,57,0,21,3,6,3,90,107,59,44,10,15,28,263,3642,776,1236,83,264,143,6144,28,270,75,29,9,68,479,17,106,13,5,7,3,151,116,196,90,37,16,7,462,1154,70,176,15,51,10,1476,649,20,171,6,31,9,886,1341,41,284,8,50,16,1740,1147,23,190,0,29,19,1408,484,7,79,0,4,3,577,146,0,27,0,3,0,176,24,3,8,0,0,0,35,38,13,18,0,4,0,73,99,44,70,11,20,18,262,5243,793,1201,111,224,153,7725,32,98,110,20,11,47,318,3,201,3,12,3,3,225,26,198,53,15
12502,8,1145,28,16,78,43,1318,0,238,15,13,13,4,283,10,216,46,9,45,3,329,111,121,73,0,11,0,316,129,26,92,0,4,3,254,470,85,153,3,15,8,734,783,14,216,3,11,12,1039,292,8,66,0,10,3,379,39,3,16,0,0,0,58,9,3,5,0,0,0,17,11,7,11,0,3,0,32,36,163,22,0,8,9,238,1898,2029,743,44,198,85,4997,3,735,50,12,11,93,904,3,203,6,17,4,11,244,19,424,29,37,24,8,541,69,139,46,3,27,5,289,135,58,56,3,0,5,257,500,88,122,0,7,0,717,1066,65,180,3,12,8,1334,531,3,90,0,5,3,632,97,0,22,3,0,0,122,23,4,7,0,3,0,37,17,49,10,0,0,0,76,42,125,29,10,9,10,225,2505,1893,647,88,102,143,5378,5,276,72,11,15,44,423,3,551,4,10,3,3,574,3,371,23,76
12503,25,2052,110,46,187,100,2520,23,549,76,16,23,3,690,464,382,319,20,50,13,1248,1575,252,673,4,60,37,2601,1191,126,574,3,40,20,1954,1496,63,490,3,26,15,2093,272,7,89,0,15,6,389,38,11,21,0,3,0,73,11,10,8,0,0,0,29,0,4,0,0,0,0,4,33,13,20,0,4,3,73,97,295,84,7,32,33,548,5225,3764,2464,99,440,230,12222,20,1279,158,71,25,159,1712,15,407,16,55,0,7,500,272,866,159,59,23,22,1401,1150,308,322,11,46,20,1857,1137,154,394,12,68,17,1782,2640,179,562,10,113,21,3525,1087,30,230,3,30,12,1392,165,5,52,0,5,3,230,28,5,10,0,0,0,43,7,3,4,0,0,0,14,36,65,9,3,3,6,122,129,220,98,18,29,25,519,6686,3521,2014,242,342,292,13097,25,453,178,22,21,135,834,8,1004,8,80,4,7,1111,27,805,92,98
12504,55,1306,82,75,210,72,1800,29,362,37,38,16,7,489,300,223,251,12,45,6,837,2613,182,751,12,72,25,3655,2039,66,499,10,56,25,2695,2353,43,519,7,31,30,2983,1128,17,254,0,15,8,1422,189,10,66,0,8,3,276,29,4,13,0,0,3,49,6,3,6,0,0,0,15,67,11,26,0,11,3,118,153,216,78,13,34,47,541,8961,2443,2582,167,498,229,14880,31,915,117,86,38,171,1358,19,292,15,79,9,11,425,142,474,117,81,41,19,874,1489,142,351,43,45,18,2088,2282,96,366,25,38,17,2824,4083,87,493,25,47,16,4751,2503,44,293,6,16,8,2870,528,5,82,4,12,0,631,69,0,6,3,3,3,84,21,7,5,0,4,0,37,65,59,15,7,6,4,156,175,147,99,24,31,23,499,11407,2268,1959,383,290,290,16597,35,278,143,40,45,101,642,12,794,8,52,29,3,898,28,504,74,131
12601,12,67,35,6,87,22,229,0,13,8,4,6,0,31,8,14,43,4,76,3,148,41,8,55,0,19,3,126,109,6,50,0,8,3,176,418,3,109,4,13,0,547,550,3,160,0,10,3,726,386,0,107,0,8,3,504,97,0,30,3,3,0,133,11,0,12,0,0,0,23,23,0,14,0,3,0,40,34,10,15,0,12,4,75,1689,124,638,21,245,41,2758,11,51,51,9,8,63,193,0,7,3,3,0,0,13,9,12,23,4,12,3,63,19,10,39,5,38,0,111,42,4,31,0,5,3,85,380,5,66,0,3,0,454,762,3,137,3,4,0,909,607,0,80,3,3,3,696,163,0,25,3,0,3,194,51,0,7,0,0,3,61,40,8,11,0,0,0,59,28,5,22,0,7,3,65,2112,105,495,30,80,81,2903,6,18,61,17,4,48,154,0,40,0,4,0,3,47,4,18,23,10
12602,41,942,120,67,248,89,1507,16,213,27,19,25,5,305,137,157,133,31,219,6,683,1607,122,432,13,82,25,2281,1344,27,332,4,26,12,1745,1645,43,442,5,25,9,2169,1609,35,522,4,45,11,2226,889,9,318,5,29,8,1258,183,3,84,0,17,0,287,52,5,25,3,11,3,99,98,5,79,4,27,5,218,146,129,54,16,59,46,450,7767,1690,2568,171,813,219,13228,51,747,157,68,28,192,1243,11,205,12,73,4,5,310,84,295,83,67,54,13,596,822,113,190,43,87,4,1259,1058,41,189,18,24,3,1333,2084,62,345,8,19,13,2531,2156,56,409,12,23,10,2666,1539,24,314,12,20,7,1916,449,3,113,3,8,4,580,111,8,40,0,6,0,165,189,40,64,11,5,3,312,147,125,87,28,26,23,436,8701,1719,2003,343,304,277,13347,40,240,200,31,26,130,667,7,624,13,38,3,3,688,38,353,66,124
12701,10,976,54,25,137,77,1279,3,390,17,13,8,6,437,39,255,105,32,50,8,489,310,324,256,9,42,6,947,423,28,193,5,23,4,676,700,9,155,4,17,9,894,190,3,53,0,10,3,259,37,5,13,0,4,0,59,3,3,4,0,0,0,10,3,3,0,0,0,0,6,11,6,7,0,0,0,24,44,153,31,3,18,14,263,1773,2155,888,91,309,127,5343,4,517,90,11,23,116,761,0,281,7,14,4,5,311,29,499,47,36,17,20,648,153,257,142,14,25,15,606,274,153,167,9,43,8,654,850,105,200,0,38,11,1204,543,18,99,0,26,6,692,155,4,42,3,5,0,209,32,0,6,0,0,0,38,4,6,3,0,0,0,13,8,34,3,0,0,3,48,42,111,38,10,15,12,228,2094,1985,844,97,196,196,5412,7,236,102,13,22,82,462,3,453,0,3,8,3,470,10,438,27,44
12702,65,1702,135,93,230,116,2341,23,713,63,60,31,6,896,1651,484,642,64,130,48,3019,2337,384,1007,45,154,65,3992,1317,110,480,8,59,33,2007,1071,25,276,5,39,11,1427,135,3,55,0,12,5,210,34,6,16,0,4,0,60,9,5,5,0,3,3,25,5,4,5,0,3,0,17,60,7,35,0,5,0,107,166,248,110,12,45,46,627,6873,3691,2829,287,715,333,14728,29,967,200,89,23,183,1491,26,476,32,52,10,11,607,753,1052,261,76,91,35,2268,2214,424,595,34,186,49,3502,1132,252,479,24,107,19,2013,2338,154,438,3,122,13,3068,790,9,140,4,36,3,982,110,0,44,3,6,0,163,20,3,13,0,4,3,43,5,4,0,0,0,0,9,48,51,11,6,4,0,120,161,216,123,21,55,31,607,7626,3608,2336,312,644,347,14873,51,321,226,21,22,149,790,4,772,10,18,3,8,815,86,847,121,85
12703,28,1095,65,79,114,56,1437,21,364,19,24,80,3,511,897,251,237,37,716,26,2164,1712,207,371,13,78,26,2407,895,38,252,7,28,8,1228,889,6,198,0,23,7,1123,230,3,74,0,8,3,318,39,10,15,0,3,0,67,0,4,3,0,0,0,7,5,3,0,0,0,0,8,36,7,11,0,7,0,61,121,168,45,7,61,24,426,4873,2156,1290,167,1118,153,9757,17,715,81,76,27,111,1027,11,259,5,24,7,11,317,255,532,70,50,388,13,1308,1656,200,232,14,298,23,2423,822,104,191,3,32,7,1159,1454,84,222,0,49,16,1825,951,13,142,0,28,0,1134,204,3,31,3,8,0,249,32,0,11,0,3,0,46,11,4,4,0,0,0,19,27,34,8,3,9,6,87,74,129,52,12,36,14,317,5514,2077,1049,185,885,201,9911,16,284,118,20,21,79,538,5,590,3,18,3,4,623,22,466,39,61
12801,16,560,92,35,157,90,950,5,116,24,37,35,4,221,161,95,142,23,230,5,656,986,49,370,14,64,14,1497,794,25,317,5,25,8,1174,1595,23,401,3,35,14,2071,1214,15,356,3,21,8,1617,622,5,194,0,11,4,836,126,0,58,0,3,0,187,45,0,27,0,0,0,72,66,0,30,0,6,3,105,102,68,60,10,36,30,306,5732,956,2071,130,623,180,9692,10,406,124,32,19,151,742,6,100,13,36,3,5,163,47,163,70,44,90,5,419,627,76,182,15,121,4,1025,593,36,174,4,24,6,837,1522,35,335,5,21,9,1927,1783,30,323,3,12,11,2162,1198,7,239,0,10,4,1458,361,0,63,0,0,5,429,107,3,30,0,3,0,143,123,19,36,5,4,4,191,78,75,68,24,16,13,274,6455,950,1657,168,323,217,9770,8,122,146,12,12,103,403,0,347,8,18,3,3,379,12,159,34,82
12802,11,456,53,30,124,50,724,3,132,9,6,14,0,164,50,86,92,11,55,8,302,263,74,150,3,20,7,517,435,26,150,0,9,3,623,1147,50,272,3,15,14,1501,868,13,227,0,11,8,1127,243,3,85,0,3,3,337,54,3,18,0,0,0,75,11,3,5,0,0,0,19,25,0,3,0,3,3,34,44,70,31,3,17,14,179,3154,916,1095,56,271,110,5602,11,293,68,40,17,66,495,0,152,9,10,0,3,174,25,195,56,23,20,4,323,123,52,80,6,21,6,288,258,17,116,3,7,4,405,1211,60,191,0,7,3,1472,1064,50,228,0,10,3,1355,687,6,130,4,0,4,831,114,0,31,0,7,4,156,32,0,8,0,0,0,40,26,16,5,0,0,0,47,40,55,32,18,11,7,163,3591,896,954,104,100,104,5749,10,87,80,16,8,55,256,0,240,6,27,0,0,273,5,149,36,40
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,49,813,204,75,226,73,1440,477,363,245,35,48,6,1174,1572,303,997,34,94,31,3031,1056,30,387,7,25,11,1516,140,6,51,0,6,0,203,88,4,32,0,8,3,135,34,0,22,0,5,0,61,4,0,11,0,4,0,19,0,3,5,0,3,0,11,3,0,5,0,3,0,11,16,5,21,0,3,0,45,61,101,70,5,20,26,283,3500,1628,2050,156,445,150,7929,27,502,142,62,42,130,905,228,318,90,33,8,11,688,969,386,499,56,47,13,1970,2062,195,594,40,44,16,2951,686,21,150,3,12,8,880,604,11,106,9,9,3,742,216,5,50,0,9,0,280,29,0,12,3,3,3,50,6,0,3,0,3,0,12,3,3,3,0,0,0,9,13,35,14,3,9,3,77,65,96,61,15,18,20,275,4908,1572,1724,224,204,207,8839,22,136,134,31,50,99,472,33,450,48,25,8,3,567,556,441,301,87
20102,8,90,121,8,137,54,418,27,19,102,3,18,0,169,190,16,327,3,33,6,575,74,3,58,0,4,4,143,6,0,13,0,5,0,24,3,0,5,0,0,0,8,0,0,6,0,0,0,6,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,3,0,0,0,3,4,0,11,0,0,0,15,7,6,28,0,15,7,63,319,134,682,14,212,71,1432,3,62,98,5,33,92,293,20,31,44,3,6,4,108,87,35,181,10,26,7,346,251,4,168,3,10,3,439,61,0,36,0,0,0,97,42,0,14,0,3,0,59,6,0,5,0,0,0,11,0,0,7,0,3,0,10,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,0,0,0,18,11,9,44,4,11,5,84,484,149,607,25,92,111,1468,3,16,96,15,28,78,236,5,68,17,8,4,0,102,38,37,123,9
20103,7,137,167,21,111,52,495,38,59,150,0,18,3,268,182,11,311,7,17,3,531,11,3,24,0,4,0,42,3,0,6,0,0,0,9,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,8,6,20,26,0,12,9,73,253,230,695,28,168,67,1441,5,106,129,16,45,101,402,19,65,72,6,7,4,173,186,42,322,5,25,7,587,126,3,70,0,7,3,209,14,0,14,0,0,0,28,3,3,3,0,0,0,9,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,6,3,4,6,3,0,0,16,8,12,30,0,10,3,63,364,235,652,33,100,118,1502,5,28,86,14,35,72,240,4,73,38,6,11,0,132,101,52,204,11
