region_id,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2001_Census_Total_Number_of_dependent_children_usually_resident_One,2001_Census_Total_Number_of_dependent_children_usually_resident_Two,2001_Census_Total_Number_of_dependent_children_usually_resident_Three,2001_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Total_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2006_Census_Total_Number_of_dependent_children_usually_resident_One,2006_Census_Total_Number_of_dependent_children_usually_resident_Two,2006_Census_Total_Number_of_dependent_children_usually_resident_Three,2006_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Total_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2011_Census_Total_Number_of_dependent_children_usually_resident_One,2011_Census_Total_Number_of_dependent_children_usually_resident_Two,2011_Census_Total_Number_of_dependent_children_usually_resident_Three,2011_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Total_Number_of_dependent_children_usually_resident_Total
40106,753,1071,337,95,2256,104,60,9,6,179,857,1131,346,101,2435,341,183,33,7,564,1198,1314,379,108,2999,772,1130,362,80,2344,119,63,13,3,198,891,1193,375,83,2542,344,147,54,15,560,1235,1340,429,98,3102,880,1219,372,69,2540,90,78,24,6,198,970,1297,396,75,2738,339,151,47,16,553,1309,1448,443,91,3291
40107,911,1353,494,105,2863,109,84,26,5,224,1020,1437,520,110,3087,474,225,45,8,752,1494,1662,565,118,3839,1052,1460,471,112,3095,139,92,22,10,263,1191,1552,493,122,3358,461,229,61,6,757,1652,1781,554,128,4115,1065,1558,507,98,3228,175,131,32,8,346,1240,1689,539,106,3574,429,249,66,6,750,1669,1938,605,112,4324
40201,711,1176,367,138,2392,126,108,51,20,305,837,1284,418,158,2697,380,247,100,34,761,1217,1531,518,192,3458,817,1212,398,132,2559,196,160,49,31,436,1013,1372,447,163,2995,421,305,114,36,876,1434,1677,561,199,3871,900,1224,446,128,2698,229,226,57,22,534,1129,1450,503,150,3232,496,385,116,36,1033,1625,1835,619,186,4265
40202,1653,2336,1010,388,5387,524,483,215,109,1331,2177,2819,1225,497,6718,1497,1046,437,197,3177,3674,3865,1662,694,9895,1620,2038,864,334,4856,575,541,228,112,1456,2195,2579,1092,446,6312,1663,1167,431,198,3459,3858,3746,1523,644,9771,1655,2106,888,485,5134,807,622,276,135,1840,2462,2728,1164,620,6974,1954,1291,537,255,4037,4416,4019,1701,875,11011
40203,1321,1380,509,171,3381,240,175,65,31,511,1561,1555,574,202,3892,1058,642,183,74,1957,2619,2197,757,276,5849,1372,1596,520,197,3685,268,193,66,31,558,1640,1789,586,228,4243,1094,588,180,92,1954,2734,2377,766,320,6197,1878,1927,608,243,4656,295,202,71,32,600,2173,2129,679,275,5256,1053,644,207,114,2018,3226,2773,886,389,7274
40204,3419,4449,1597,578,10043,637,612,220,88,1557,4056,5061,1817,666,11600,2047,1440,543,200,4230,6103,6501,2360,866,15830,3374,3973,1426,493,9266,866,692,273,106,1937,4240,4665,1699,599,11203,2345,1499,522,217,4583,6585,6164,2221,816,15786,3735,4129,1442,592,9898,943,780,292,133,2148,4678,4909,1734,725,12046,2483,1594,546,217,4840,7161,6503,2280,942,16886
40205,3341,4697,1444,388,9870,373,307,101,27,808,3714,5004,1545,415,10678,1259,913,249,69,2490,4973,5917,1794,484,13168,2946,4198,1346,298,8788,504,417,119,40,1080,3450,4615,1465,338,9868,1346,854,266,66,2532,4796,5469,1731,404,12400,2819,3933,1199,281,8232,535,441,126,45,1147,3354,4374,1325,326,9379,1370,856,295,72,2593,4724,5230,1620,398,11972
40301,698,965,316,72,2051,123,34,17,4,178,821,999,333,76,2229,433,211,58,9,711,1254,1210,391,85,2940,749,986,327,76,2138,134,90,19,5,248,883,1076,346,81,2386,411,190,35,8,644,1294,1266,381,89,3030,877,1038,368,57,2340,140,95,26,8,269,1017,1133,394,65,2609,432,188,38,12,670,1449,1321,432,77,3279
40302,2213,2947,952,252,6364,353,251,83,28,715,2566,3198,1035,280,7079,1363,779,217,68,2427,3929,3977,1252,348,9506,2264,2914,872,229,6279,415,290,94,40,839,2679,3204,966,269,7118,1399,747,210,58,2414,4078,3951,1176,327,9532,2613,3017,899,214,6743,482,357,101,41,981,3095,3374,1000,255,7724,1393,757,200,66,2416,4488,4131,1200,321,10140
40303,1817,2648,923,258,5646,213,149,47,16,425,2030,2797,970,274,6071,739,494,135,23,1391,2769,3291,1105,297,7462,1904,2750,913,217,5784,266,200,51,24,541,2170,2950,964,241,6325,726,474,123,26,1349,2896,3424,1087,267,7674,1948,2910,936,217,6011,290,237,57,16,600,2238,3147,993,233,6611,733,471,117,26,1347,2971,3618,1110,259,7958
40304,4739,6532,2335,633,14239,896,684,258,108,1946,5635,7216,2593,741,16185,2624,1954,582,195,5355,8259,9170,3175,936,21540,4387,5916,1957,570,12830,1086,866,323,115,2390,5473,6782,2280,685,15220,2754,1748,574,183,5259,8227,8530,2854,868,20479,4380,5961,1897,594,12832,1283,1129,380,134,2926,5663,7090,2277,728,15758,2877,1859,606,205,5547,8540,8949,2883,933,21305
40401,2703,3553,1186,290,7732,396,277,78,24,775,3099,3830,1264,314,8507,1650,900,256,80,2886,4749,4730,1520,394,11393,2611,3497,1053,273,7434,452,323,101,33,909,3063,3820,1154,306,8343,1628,854,273,88,2843,4691,4674,1427,394,11186,2833,3692,1087,277,7889,510,380,113,36,1039,3343,4072,1200,313,8928,1599,911,292,114,2916,4942,4983,1492,427,11844
40402,1324,1674,599,177,3774,292,244,65,32,633,1616,1918,664,209,4407,1115,630,235,81,2061,2731,2548,899,290,6468,1325,1568,484,136,3513,360,277,74,29,740,1685,1845,558,165,4253,1087,626,208,71,1992,2772,2471,766,236,6245,1477,1725,507,162,3871,374,314,91,34,813,1851,2039,598,196,4684,1109,659,192,80,2040,2960,2698,790,276,6724
40403,1300,1607,533,138,3578,201,116,32,12,361,1501,1723,565,150,3939,757,410,89,32,1288,2258,2133,654,182,5227,1327,1697,525,143,3692,251,166,36,11,464,1578,1863,561,154,4156,824,400,97,36,1357,2402,2263,658,190,5513,1622,1992,556,147,4317,284,197,37,16,534,1906,2189,593,163,4851,772,387,117,27,1303,2678,2576,710,190,6154
40501,888,1304,517,162,2871,152,136,44,20,352,1040,1440,561,182,3223,272,245,89,36,642,1312,1685,650,218,3865,893,1289,499,150,2831,166,178,70,27,441,1059,1467,569,177,3272,348,243,83,24,698,1407,1710,652,201,3970,848,1311,547,153,2859,223,199,85,12,519,1071,1510,632,165,3378,406,237,106,31,780,1477,1747,738,196,4158
40502,546,755,402,156,1859,91,91,32,22,236,637,846,434,178,2095,246,177,66,10,499,883,1023,500,188,2594,497,668,344,124,1633,124,107,42,17,290,621,775,386,141,1923,245,159,65,16,485,866,934,451,157,2408,450,652,344,111,1557,119,127,61,31,338,569,779,405,142,1895,243,174,71,40,528,812,953,476,182,2423
40503,707,979,478,162,2326,125,151,61,41,378,832,1130,539,203,2704,384,279,96,34,793,1216,1409,635,237,3497,555,777,431,148,1911,150,158,76,53,437,705,935,507,201,2348,419,280,95,51,845,1124,1215,602,252,3193,536,746,350,139,1771,178,176,85,41,480,714,922,435,180,2251,418,267,118,53,856,1132,1189,553,233,3107
40504,463,680,329,120,1592,86,113,48,25,272,549,793,377,145,1864,210,150,79,25,464,759,943,456,170,2328,423,605,301,89,1418,116,106,46,27,295,539,711,347,116,1713,286,160,67,30,543,825,871,414,146,2256,420,620,273,78,1391,133,134,51,29,347,553,754,324,107,1738,308,205,69,31,613,861,959,393,138,2351
40601,1369,1980,869,311,4529,382,338,144,74,938,1751,2318,1013,385,5467,879,532,205,108,1724,2630,2850,1218,493,7191,1227,1725,728,262,3942,442,403,186,89,1120,1669,2128,914,351,5062,879,571,217,94,1761,2548,2699,1131,445,6823,1217,1640,753,196,3806,491,479,174,83,1227,1708,2119,927,279,5033,928,526,208,103,1765,2636,2645,1135,382,6798
40602,688,901,407,146,2142,220,215,91,52,578,908,1116,498,198,2720,419,276,103,51,849,1327,1392,601,249,3569,584,796,324,105,1809,243,231,76,39,589,827,1027,400,144,2398,426,279,110,50,865,1253,1306,510,194,3263,584,681,304,94,1663,277,244,103,48,672,861,925,407,142,2335,411,236,116,55,818,1272,1161,523,197,3153
40701,827,1190,492,178,2687,188,186,71,27,472,1015,1376,563,205,3159,442,322,83,30,877,1457,1698,646,235,4036,834,1118,491,133,2576,252,243,97,34,626,1086,1361,588,167,3202,499,312,99,37,947,1585,1673,687,204,4149,825,1230,499,146,2700,296,280,101,34,711,1121,1510,600,180,3411,611,377,132,43,1163,1732,1887,732,223,4574
40702,1737,2467,1149,332,5685,336,307,106,42,791,2073,2774,1255,374,6476,730,500,184,55,1469,2803,3274,1439,429,7945,1587,2246,1062,288,5183,395,350,145,55,945,1982,2596,1207,343,6128,838,542,203,53,1636,2820,3138,1410,396,7764,1412,2180,1000,275,4867,445,402,167,47,1061,1857,2582,1167,322,5928,913,582,221,91,1807,2770,3164,1388,413,7735
40703,1645,2450,1101,379,5575,385,371,121,69,946,2030,2821,1222,448,6521,899,556,232,96,1783,2929,3377,1454,544,8304,1555,2137,1004,291,4987,457,402,171,74,1104,2012,2539,1175,365,6091,880,644,235,107,1866,2892,3183,1410,472,7957,1452,1971,903,232,4558,458,406,176,82,1122,1910,2377,1079,314,5680,967,679,231,128,2005,2877,3056,1310,442,7685
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,724,1262,541,161,2688,215,193,80,29,517,939,1455,621,190,3205,467,333,105,31,936,1406,1788,726,221,4141,816,1323,525,121,2785,325,266,95,40,726,1141,1589,620,161,3511,516,366,105,27,1014,1657,1955,725,188,4525,1001,1532,589,159,3281,371,334,122,45,872,1372,1866,711,204,4153,605,413,132,34,1184,1977,2279,843,238,5337
50102,1976,3018,1341,417,6752,450,418,177,72,1117,2426,3436,1518,489,7869,1118,790,297,117,2322,3544,4226,1815,606,10191,2144,3093,1155,355,6747,619,578,213,87,1497,2763,3671,1368,442,8244,1203,793,265,107,2368,3966,4464,1633,549,10612,2302,3315,1280,382,7279,793,710,254,120,1877,3095,4025,1534,502,9156,1377,950,318,118,2763,4472,4975,1852,620,11919
50103,545,772,417,162,1896,123,149,51,34,357,668,921,468,196,2253,272,188,72,31,563,940,1109,540,227,2816,472,647,339,117,1575,153,166,58,33,410,625,813,397,150,1985,228,182,56,25,491,853,995,453,175,2476,428,664,333,114,1539,152,165,64,33,414,580,829,397,147,1953,276,192,61,29,558,856,1021,458,176,2511
50201,1232,1797,816,265,4110,318,290,119,53,780,1550,2087,935,318,4890,909,664,254,98,1925,2459,2751,1189,416,6815,1411,2003,744,223,4381,472,416,159,54,1101,1883,2419,903,277,5482,940,662,235,98,1935,2823,3081,1138,375,7417,1778,2437,897,280,5392,686,572,221,102,1581,2464,3009,1118,382,6973,1320,835,340,119,2614,3784,3844,1458,501,9587
50301,1728,2776,1332,349,6185,138,112,42,12,304,1866,2888,1374,361,6489,654,417,131,29,1231,2520,3305,1505,390,7720,1728,2826,1318,298,6170,167,136,49,17,369,1895,2962,1367,315,6539,612,433,130,36,1211,2507,3395,1497,351,7750,1794,3091,1423,308,6616,202,159,58,23,442,1996,3250,1481,331,7058,562,420,137,22,1141,2558,3670,1618,353,8199
50302,1705,2070,659,155,4589,265,147,37,8,457,1970,2217,696,163,5046,924,414,104,17,1459,2894,2631,800,180,6505,2004,2287,733,124,5148,298,176,43,13,530,2302,2463,776,137,5678,932,412,91,17,1452,3234,2875,867,154,7130,2418,2826,849,153,6246,434,236,54,11,735,2852,3062,903,164,6981,916,415,86,13,1430,3768,3477,989,177,8411
50401,1988,2384,829,233,5434,388,237,60,23,708,2376,2621,889,256,6142,1137,628,184,66,2015,3513,3249,1073,322,8157,1971,2318,708,177,5174,414,242,81,31,768,2385,2560,789,208,5942,1203,593,174,65,2035,3588,3153,963,273,7977,2249,2626,776,197,5848,398,326,91,46,861,2647,2952,867,243,6709,1146,618,168,54,1986,3793,3570,1035,297,8695
50402,1132,1649,761,229,3771,181,163,66,26,436,1313,1812,827,255,4207,489,402,149,50,1090,1802,2214,976,305,5297,1097,1505,654,197,3453,243,201,92,31,567,1340,1706,746,228,4020,488,356,137,44,1025,1828,2062,883,272,5045,1140,1390,593,168,3291,282,268,103,41,694,1422,1658,696,209,3985,504,334,139,45,1022,1926,1992,835,254,5007
50403,2570,3682,1454,503,8209,475,392,149,66,1082,3045,4074,1603,569,9291,1238,868,372,147,2625,4283,4942,1975,716,11916,2748,3773,1459,486,8466,679,565,201,88,1533,3427,4338,1660,574,9999,1352,883,316,145,2696,4779,5221,1976,719,12695,3247,4305,1530,542,9624,803,683,225,122,1833,4050,4988,1755,664,11457,1569,1035,377,184,3165,5619,6023,2132,848,14622
50501,5705,8398,3147,775,18025,611,472,173,44,1300,6316,8870,3320,819,19325,1854,1476,427,90,3847,8170,10346,3747,909,23172,5298,7535,2578,584,15995,804,631,204,61,1700,6102,8166,2782,645,17695,1948,1313,390,114,3765,8050,9479,3172,759,21460,5219,7660,2496,524,15899,853,756,223,83,1915,6072,8416,2719,607,17814,1847,1205,336,80,3468,7919,9621,3055,687,21282
50502,4110,5189,2078,600,11977,667,410,118,59,1254,4777,5599,2196,659,13231,2695,1376,384,127,4582,7472,6975,2580,786,17813,4302,5596,1877,566,12341,776,452,133,42,1403,5078,6048,2010,608,13744,2572,1270,412,185,4439,7650,7318,2422,793,18183,5178,6622,2091,649,14540,928,586,181,61,1756,6106,7208,2272,710,16296,2592,1360,389,165,4506,8698,8568,2661,875,20802
50503,2615,3673,1604,604,8496,467,422,168,113,1170,3082,4095,1772,717,9666,1252,917,409,166,2744,4334,5012,2181,883,12410,3478,5072,1949,645,11144,790,665,273,113,1841,4268,5737,2222,758,12985,1631,1086,403,183,3303,5899,6823,2625,941,16288,5053,7160,2488,879,15580,1177,1009,371,153,2710,6230,8169,2859,1032,18290,2244,1504,522,250,4520,8474,9673,3381,1282,22810
50601,1420,1913,809,392,4534,285,276,101,62,724,1705,2189,910,454,5258,834,621,248,111,1814,2539,2810,1158,565,7072,1271,1568,654,343,3836,408,335,146,61,950,1679,1903,800,404,4786,866,600,211,82,1759,2545,2503,1011,486,6545,1672,1962,763,345,4742,542,440,180,81,1243,2214,2402,943,426,5985,1086,663,208,112,2069,3300,3065,1151,538,8054
50602,1208,1218,434,165,3025,304,193,61,28,586,1512,1411,495,193,3611,982,502,165,47,1696,2494,1913,660,240,5307,1359,1296,410,131,3196,300,186,64,28,578,1659,1482,474,159,3774,949,472,140,56,1617,2608,1954,614,215,5391,1857,1729,527,173,4286,385,224,71,16,696,2242,1953,598,189,4982,895,451,152,62,1560,3137,2404,750,251,6542
50603,2377,3274,1322,397,7370,298,197,68,27,590,2675,3471,1390,424,7960,1201,720,221,78,2220,3876,4191,1611,502,10180,2432,3172,1193,336,7133,349,253,76,35,713,2781,3425,1269,371,7846,1160,703,196,80,2139,3941,4128,1465,451,9985,2922,3558,1257,355,8092,350,253,92,21,716,3272,3811,1349,376,8808,1129,626,192,65,2012,4401,4437,1541,441,10820
50604,2581,3268,1359,543,7751,498,429,189,84,1200,3079,3697,1548,627,8951,1247,885,340,124,2596,4326,4582,1888,751,11547,2735,3445,1304,492,7976,679,544,206,92,1521,3414,3989,1510,584,9497,1496,885,344,141,2866,4910,4874,1854,725,12363,3437,3936,1466,584,9423,688,636,230,102,1656,4125,4572,1696,686,11079,1576,1024,348,154,3102,5701,5596,2044,840,14181
50605,1451,2075,882,277,4685,216,192,66,22,496,1667,2267,948,299,5181,644,448,197,46,1335,2311,2715,1145,345,6516,1436,1892,739,233,4300,348,281,98,42,769,1784,2173,837,275,5069,683,446,146,50,1325,2467,2619,983,325,6394,1512,2024,771,230,4537,367,340,104,43,854,1879,2364,875,273,5391,683,469,150,55,1357,2562,2833,1025,328,6748
50606,330,513,247,115,1205,60,47,15,7,129,390,560,262,122,1334,113,76,35,13,237,503,636,297,135,1571,384,522,236,116,1258,77,106,34,7,224,461,628,270,123,1482,139,76,33,17,265,600,704,303,140,1747,490,722,299,150,1661,146,150,52,17,365,636,872,351,167,2026,186,139,63,15,403,822,1011,414,182,2429
50607,930,1041,353,78,2402,99,56,20,3,178,1029,1097,373,81,2580,541,281,66,16,904,1570,1378,439,97,3484,997,1250,393,66,2706,146,73,29,3,251,1143,1323,422,69,2957,504,271,72,20,867,1647,1594,494,89,3824,1120,1411,440,76,3047,143,79,32,10,264,1263,1490,472,86,3311,481,260,63,17,821,1744,1750,535,103,4132
50701,2177,2862,1066,322,6427,376,325,121,43,865,2553,3187,1187,365,7292,983,675,235,100,1993,3536,3862,1422,465,9285,2271,3070,1012,271,6624,482,379,123,48,1032,2753,3449,1135,319,7656,1204,716,222,92,2234,3957,4165,1357,411,9890,2932,3792,1210,291,8225,614,513,165,59,1351,3546,4305,1375,350,9576,1289,767,242,88,2386,4835,5072,1617,438,11962
50702,791,866,298,79,2034,213,118,42,8,381,1004,984,340,87,2415,618,281,81,18,998,1622,1265,421,105,3413,775,939,301,62,2077,242,161,42,18,463,1017,1100,343,80,2540,621,255,60,14,950,1638,1355,403,94,3490,798,1069,352,70,2289,244,181,61,17,503,1042,1250,413,87,2792,507,281,61,27,876,1549,1531,474,114,3668
50703,476,704,315,139,1634,139,175,75,39,428,615,879,390,178,2062,386,259,129,59,833,1001,1138,519,237,2895,520,634,289,112,1555,218,182,94,51,545,738,816,383,163,2100,371,247,97,39,754,1109,1063,480,202,2854,773,863,344,143,2123,300,272,102,53,727,1073,1135,446,196,2850,532,340,121,42,1035,1605,1475,567,238,3885
50704,3099,4544,1727,450,9820,276,207,59,27,569,3375,4751,1786,477,10389,1194,806,224,58,2282,4569,5557,2010,535,12671,3050,4479,1611,386,9526,330,238,78,25,671,3380,4717,1689,411,10197,1168,805,198,44,2215,4548,5522,1887,455,12412,3189,4566,1519,336,9610,400,314,78,18,810,3589,4880,1597,354,10420,1126,739,200,44,2109,4715,5619,1797,398,12529
50705,1967,2951,1303,460,6681,456,393,147,76,1072,2423,3344,1450,536,7753,1116,823,323,127,2389,3539,4167,1773,663,10142,2321,3219,1292,433,7265,660,565,222,96,1543,2981,3784,1514,529,8808,1231,857,324,110,2522,4212,4641,1838,639,11330,2931,4072,1474,504,8981,1003,851,307,131,2292,3934,4923,1781,635,11273,1604,1029,393,149,3175,5538,5952,2174,784,14448
50801,354,534,269,102,1259,96,77,41,14,228,450,611,310,116,1487,154,159,49,19,381,604,770,359,135,1868,332,496,238,85,1151,109,100,69,15,293,441,596,307,100,1444,186,121,55,26,388,627,717,362,126,1832,333,520,231,78,1162,114,139,55,23,331,447,659,286,101,1493,204,121,37,26,388,651,780,323,127,1881
50802,193,304,161,50,708,98,85,36,25,244,291,389,197,75,952,111,72,32,15,230,402,461,229,90,1182,139,225,102,56,522,94,66,29,24,213,233,291,131,80,735,119,61,24,24,228,352,352,155,104,963,166,235,91,41,533,105,81,30,15,231,271,316,121,56,764,134,61,40,18,253,405,377,161,74,1017
50803,1001,1312,656,252,3221,354,307,128,75,864,1355,1619,784,327,4085,454,319,130,62,965,1809,1938,914,389,5050,808,1150,541,198,2697,430,370,140,82,1022,1238,1520,681,280,3719,510,314,111,45,980,1748,1834,792,325,4699,925,1212,523,176,2836,433,336,166,75,1010,1358,1548,689,251,3846,534,319,130,53,1036,1892,1867,819,304,4882
50804,566,614,301,214,1695,279,285,150,153,867,845,899,451,367,2562,529,343,162,136,1170,1374,1242,613,503,3732,442,568,268,158,1436,343,271,157,107,878,785,839,425,265,2314,465,299,154,108,1026,1250,1138,579,373,3340,549,662,284,147,1642,364,336,172,131,1003,913,998,456,278,2645,613,364,170,128,1275,1526,1362,626,406,3920
50805,1153,1703,768,273,3897,389,370,141,108,1008,1542,2073,909,381,4905,707,476,190,126,1499,2249,2549,1099,507,6404,1057,1492,674,237,3460,403,391,170,101,1065,1460,1883,844,338,4525,642,438,169,85,1334,2102,2321,1013,423,5859,1122,1558,661,229,3570,449,436,164,114,1163,1571,1994,825,343,4733,735,547,211,97,1590,2306,2541,1036,440,6323
50806,1018,1635,643,229,3525,380,332,160,64,936,1398,1967,803,293,4461,418,290,122,57,887,1816,2257,925,350,5348,982,1432,553,183,3150,419,364,163,86,1032,1401,1796,716,269,4182,331,212,79,60,682,1732,2008,795,329,4864,1071,1571,641,191,3474,483,406,184,87,1160,1554,1977,825,278,4634,398,220,84,50,752,1952,2197,909,328,5386
50901,1190,1814,911,365,4280,338,258,121,48,765,1528,2072,1032,413,5045,744,544,208,61,1557,2272,2616,1240,474,6602,1193,1647,723,321,3884,402,360,122,58,942,1595,2007,845,379,4826,740,485,180,72,1477,2335,2492,1025,451,6303,1251,1736,741,287,4015,395,382,158,78,1013,1646,2118,899,365,5028,747,508,191,88,1534,2393,2626,1090,453,6562
50902,1275,1768,1020,362,4425,274,287,132,68,761,1549,2055,1152,430,5186,548,359,169,79,1155,2097,2414,1321,509,6341,1142,1572,781,320,3815,340,301,157,91,889,1482,1873,938,411,4704,536,343,151,71,1101,2018,2216,1089,482,5805,1141,1561,727,291,3720,362,350,166,85,963,1503,1911,893,376,4683,566,401,148,98,1213,2069,2312,1041,474,5896
