region_id,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_200_399,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_400_599,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_600_799,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_800_999,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_1000_1499,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_1500_1999,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_2000_2499,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_2500_2999,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_3000_or_more,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_Not_stated,2006_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Total,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1_199,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_200_399,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_400_599,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_600_799,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_800_999,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1000_1499,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1500_1999,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2000_2499,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2500_2999,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_3000_or_more,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Not_stated,2006_Census_Couple_family_with_children_One_away_from_work_one_not_working_Total,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1_199,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_200_399,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_400_599,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_600_799,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_800_999,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1000_1499,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1500_1999,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2000_2499,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2500_2999,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_3000_or_more,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Not_stated,2006_Census_Couple_family_with_children_Both_employed_away_from_work_Total,2006_Census_Couple_family_with_children_Both_not_working_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_children_Both_not_working_Family_income_1_199,2006_Census_Couple_family_with_children_Both_not_working_Family_income_200_399,2006_Census_Couple_family_with_children_Both_not_working_Family_income_400_599,2006_Census_Couple_family_with_children_Both_not_working_Family_income_600_799,2006_Census_Couple_family_with_children_Both_not_working_Family_income_800_999,2006_Census_Couple_family_with_children_Both_not_working_Family_income_1000_1499,2006_Census_Couple_family_with_children_Both_not_working_Family_income_1500_1999,2006_Census_Couple_family_with_children_Both_not_working_Family_income_2000_2499,2006_Census_Couple_family_with_children_Both_not_working_Family_income_2500_2999,2006_Census_Couple_family_with_children_Both_not_working_Family_income_3000_or_more,2006_Census_Couple_family_with_children_Both_not_working_Family_income_Not_stated,2006_Census_Couple_family_with_children_Both_not_working_Total,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1_199,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_200_399,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_400_599,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_600_799,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_800_999,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1000_1499,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1500_1999,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2000_2499,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2500_2999,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_3000_or_more,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Not_stated,2006_Census_Couple_family_with_children_Labour_force_status_not_stated_Total,2006_Census_Couple_family_with_children_Total_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_children_Total_Family_income_1_199,2006_Census_Couple_family_with_children_Total_Family_income_200_399,2006_Census_Couple_family_with_children_Total_Family_income_400_599,2006_Census_Couple_family_with_children_Total_Family_income_600_799,2006_Census_Couple_family_with_children_Total_Family_income_800_999,2006_Census_Couple_family_with_children_Total_Family_income_1000_1499,2006_Census_Couple_family_with_children_Total_Family_income_1500_1999,2006_Census_Couple_family_with_children_Total_Family_income_2000_2499,2006_Census_Couple_family_with_children_Total_Family_income_2500_2999,2006_Census_Couple_family_with_children_Total_Family_income_3000_or_more,2006_Census_Couple_family_with_children_Total_Family_income_Not_stated,2006_Census_Couple_family_with_children_Total_Total,2006_Census_One_parent_family_Employed_full_time_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Employed_full_time_Family_income_1_199,2006_Census_One_parent_family_Employed_full_time_Family_income_200_399,2006_Census_One_parent_family_Employed_full_time_Family_income_400_599,2006_Census_One_parent_family_Employed_full_time_Family_income_600_799,2006_Census_One_parent_family_Employed_full_time_Family_income_800_999,2006_Census_One_parent_family_Employed_full_time_Family_income_1000_1499,2006_Census_One_parent_family_Employed_full_time_Family_income_1500_1999,2006_Census_One_parent_family_Employed_full_time_Family_income_2000_2499,2006_Census_One_parent_family_Employed_full_time_Family_income_2500_2999,2006_Census_One_parent_family_Employed_full_time_Family_income_3000_or_more,2006_Census_One_parent_family_Employed_full_time_Family_income_Not_stated,2006_Census_One_parent_family_Employed_full_time_Total,2006_Census_One_parent_family_Employed_part_time_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Employed_part_time_Family_income_1_199,2006_Census_One_parent_family_Employed_part_time_Family_income_200_399,2006_Census_One_parent_family_Employed_part_time_Family_income_400_599,2006_Census_One_parent_family_Employed_part_time_Family_income_600_799,2006_Census_One_parent_family_Employed_part_time_Family_income_800_999,2006_Census_One_parent_family_Employed_part_time_Family_income_1000_1499,2006_Census_One_parent_family_Employed_part_time_Family_income_1500_1999,2006_Census_One_parent_family_Employed_part_time_Family_income_2000_2499,2006_Census_One_parent_family_Employed_part_time_Family_income_2500_2999,2006_Census_One_parent_family_Employed_part_time_Family_income_3000_or_more,2006_Census_One_parent_family_Employed_part_time_Family_income_Not_stated,2006_Census_One_parent_family_Employed_part_time_Total,2006_Census_One_parent_family_Employed_away_from_work_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Employed_away_from_work_Family_income_1_199,2006_Census_One_parent_family_Employed_away_from_work_Family_income_200_399,2006_Census_One_parent_family_Employed_away_from_work_Family_income_400_599,2006_Census_One_parent_family_Employed_away_from_work_Family_income_600_799,2006_Census_One_parent_family_Employed_away_from_work_Family_income_800_999,2006_Census_One_parent_family_Employed_away_from_work_Family_income_1000_1499,2006_Census_One_parent_family_Employed_away_from_work_Family_income_1500_1999,2006_Census_One_parent_family_Employed_away_from_work_Family_income_2000_2499,2006_Census_One_parent_family_Employed_away_from_work_Family_income_2500_2999,2006_Census_One_parent_family_Employed_away_from_work_Family_income_3000_or_more,2006_Census_One_parent_family_Employed_away_from_work_Family_income_Not_stated,2006_Census_One_parent_family_Employed_away_from_work_Total,2006_Census_One_parent_family_Unemployed_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Unemployed_Family_income_1_199,2006_Census_One_parent_family_Unemployed_Family_income_200_399,2006_Census_One_parent_family_Unemployed_Family_income_400_599,2006_Census_One_parent_family_Unemployed_Family_income_600_799,2006_Census_One_parent_family_Unemployed_Family_income_800_999,2006_Census_One_parent_family_Unemployed_Family_income_1000_1499,2006_Census_One_parent_family_Unemployed_Family_income_1500_1999,2006_Census_One_parent_family_Unemployed_Family_income_2000_2499,2006_Census_One_parent_family_Unemployed_Family_income_2500_2999,2006_Census_One_parent_family_Unemployed_Family_income_3000_or_more,2006_Census_One_parent_family_Unemployed_Family_income_Not_stated,2006_Census_One_parent_family_Unemployed_Total,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_1_199,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_200_399,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_400_599,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_600_799,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_800_999,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_1000_1499,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_1500_1999,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_2000_2499,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_2500_2999,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_3000_or_more,2006_Census_One_parent_family_Not_in_the_labour_force_Family_income_Not_stated,2006_Census_One_parent_family_Not_in_the_labour_force_Total,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1_199,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_200_399,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_400_599,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_600_799,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_800_999,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1000_1499,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1500_1999,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2000_2499,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2500_2999,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_3000_or_more,2006_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Not_stated,2006_Census_One_parent_family_Labour_force_status_not_stated_Total,2006_Census_One_parent_family_Total_Family_income_Negative_Nil_income,2006_Census_One_parent_family_Total_Family_income_1_199,2006_Census_One_parent_family_Total_Family_income_200_399,2006_Census_One_parent_family_Total_Family_income_400_599,2006_Census_One_parent_family_Total_Family_income_600_799,2006_Census_One_parent_family_Total_Family_income_800_999,2006_Census_One_parent_family_Total_Family_income_1000_1499,2006_Census_One_parent_family_Total_Family_income_1500_1999,2006_Census_One_parent_family_Total_Family_income_2000_2499,2006_Census_One_parent_family_Total_Family_income_2500_2999,2006_Census_One_parent_family_Total_Family_income_3000_or_more,2006_Census_One_parent_family_Total_Family_income_Not_stated,2006_Census_One_parent_family_Total_Total,2006_Census_Total_Family_income_Negative_Nil_income,2006_Census_Total_Family_income_1_199,2006_Census_Total_Family_income_200_399,2006_Census_Total_Family_income_400_599,2006_Census_Total_Family_income_600_799,2006_Census_Total_Family_income_800_999,2006_Census_Total_Family_income_1000_1499,2006_Census_Total_Family_income_1500_1999,2006_Census_Total_Family_income_2000_2499,2006_Census_Total_Family_income_2500_2999,2006_Census_Total_Family_income_3000_or_more,2006_Census_Total_Family_income_Not_stated,2006_Census_Total_Total,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1_199,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_200_399,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_400_599,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_600_799,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_800_999,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1000_1499,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1500_1999,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_2000_2499,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_2500_2999,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_3000_or_more,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_Not_stated,2011_Census_Couple_family_with_no_children_Both_employed_full_time_Total,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_Negative_Nil_income,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_1_199,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_200_399,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_400_599,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_600_799,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_800_999,2011_Census_Couple_family_with_no_children_Both_employed_part_time_Family_income_1000_1499
10101,24,53,61,42,46,15,13,6,4,43,312,0,0,0,12,24,26,39,18,5,5,0,22,151,3,3,0,3,3,7,19,16,11,4,4,20,93,10,17,33,130,129,68,78,26,11,9,0,84,595,0,0,3,4,0,9,15,7,3,0,0,388,429,44,35,96,366,568,565,1892,1190,639,434,413,1172,7414,4,7,13,83,94,77,183,52,14,5,4,80,616,3,4,107,166,77,52,71,9,3,3,4,35,534,0,3,17,9,9,4,14,5,0,3,0,11,75,0,4,81,49,9,9,5,0,0,0,0,20,177,13,20,347,278,128,82,101,21,0,7,0,95,1092,0,0,0,5,4,0,0,0,0,0,0,33,42,20,38,565,590,321,224,374,87,17,18,8,274,2536,204,227,849,2450,1764,1213,3874,1922,1064,696,710,2127,17100,14,12,6,28,31,75,244,300,345,167,362,29,1613,7,5,6,29,47,66,61
10102,13,14,22,30,44,17,6,6,5,17,177,0,0,0,5,11,9,18,17,7,12,0,14,93,0,0,0,3,0,3,14,10,17,12,15,10,84,3,5,10,52,39,22,51,41,13,7,8,39,290,3,0,0,3,3,0,5,0,3,0,0,391,408,21,10,44,128,205,285,1175,1029,864,750,935,940,6386,6,0,9,54,73,73,233,94,27,41,14,89,713,0,0,60,109,48,33,62,9,9,5,0,24,359,0,0,6,5,13,3,10,4,3,3,3,7,57,0,0,31,15,5,0,6,0,0,0,0,11,68,8,20,166,118,66,36,79,34,4,8,3,77,619,0,0,4,0,0,5,0,0,0,0,0,23,32,14,20,276,301,205,150,390,141,43,57,20,231,1848,67,79,388,1003,722,681,2558,1808,1421,1163,1378,1567,12835,10,3,0,12,21,29,122,243,409,246,721,24,1840,0,4,0,9,20,32,38
10103,0,14,10,9,18,3,0,5,0,10,69,0,0,0,0,10,5,5,4,0,0,0,6,30,0,0,0,0,0,3,7,0,0,0,0,3,13,0,0,7,27,29,17,7,3,0,0,0,18,108,0,0,0,0,5,0,0,0,0,0,0,110,115,0,7,14,109,130,139,500,318,143,96,76,300,1832,0,0,9,24,16,20,42,10,4,3,3,26,157,0,3,35,48,23,11,21,4,0,0,3,14,162,0,0,3,3,3,0,7,0,3,0,0,3,22,0,3,11,4,4,0,0,0,0,0,0,0,22,0,11,62,56,23,18,19,0,0,3,0,30,222,0,0,3,0,0,0,0,0,0,0,0,6,9,0,17,123,135,69,49,89,14,7,6,6,79,594,26,68,178,619,453,294,1134,565,241,169,136,557,4440,6,7,3,12,19,40,103,110,110,30,73,7,520,0,0,0,8,11,29,25
10104,33,109,100,69,96,15,6,5,0,56,498,3,3,3,10,18,19,32,6,4,3,3,15,119,0,0,3,3,8,7,24,18,7,3,4,13,90,10,16,46,179,182,78,104,26,8,4,6,87,746,0,6,0,4,3,4,9,3,0,0,0,375,404,31,49,139,519,718,626,1777,831,354,213,132,1049,6438,0,4,26,86,81,69,110,32,8,9,3,68,496,0,10,198,264,108,52,52,0,0,0,0,85,769,0,0,17,19,16,4,15,0,0,3,0,10,84,4,11,100,73,18,9,0,0,0,0,0,28,243,15,25,357,345,154,74,68,16,0,5,0,136,1195,0,0,3,8,0,4,5,0,0,0,0,47,67,19,50,701,795,377,212,250,48,8,17,3,374,2854,142,261,1094,3781,2618,1469,4117,1437,669,362,260,2241,18451,9,9,4,25,34,93,220,223,171,75,112,24,999,4,6,7,33,83,121,134
10201,24,109,115,100,196,82,20,25,19,97,793,0,3,3,13,30,50,102,48,5,22,3,51,330,3,0,3,0,8,3,45,38,33,18,30,37,218,15,31,60,220,244,166,259,119,49,31,18,155,1367,0,0,0,4,14,6,22,13,7,0,0,927,993,37,70,142,552,904,1149,4302,3253,1918,1603,1367,2752,18049,5,4,41,146,270,215,538,205,79,80,15,276,1874,6,15,291,492,323,161,225,71,19,4,3,204,1814,3,3,31,32,27,26,42,8,7,3,3,37,222,9,15,220,134,47,19,17,8,3,3,5,46,526,43,67,698,707,401,217,303,75,18,21,3,291,2844,0,3,15,8,3,6,3,0,0,0,0,92,130,66,107,1296,1519,1071,644,1128,367,126,111,29,946,7410,223,400,1660,5330,4244,2796,9175,5278,3181,2368,1996,5010,41661,13,5,3,14,19,87,355,538,805,320,672,46,2877,0,12,7,26,76,112,147
10202,40,137,152,130,220,65,15,14,13,77,868,0,3,4,27,37,47,117,29,9,20,3,49,345,0,0,3,3,4,3,39,36,23,11,4,52,178,8,17,73,328,328,195,274,96,31,13,9,190,1562,0,3,0,7,15,5,16,4,4,6,0,774,834,36,46,170,713,1042,1245,4410,2625,1400,892,604,2344,15527,3,3,23,149,221,199,430,148,37,18,4,180,1415,0,26,280,570,285,145,195,52,9,3,7,179,1751,0,3,35,37,29,16,25,6,4,5,0,37,197,6,17,232,204,40,25,18,5,0,0,0,70,617,40,58,914,963,411,223,262,60,20,5,4,330,3290,0,0,7,20,13,4,6,0,0,0,3,119,172,49,107,1491,1943,999,612,936,271,70,31,18,915,7442,209,402,1909,6752,4188,2712,8330,4128,2141,1265,888,4472,37396,7,7,0,11,16,76,380,536,699,241,393,25,2391,4,5,9,36,60,81,120
10301,14,27,20,20,33,11,6,5,0,21,161,0,0,0,7,9,10,34,3,0,0,3,9,75,3,0,0,0,3,0,12,15,6,6,3,8,56,4,3,19,62,57,35,37,12,4,3,0,29,265,0,0,0,4,4,6,5,3,3,0,3,269,297,15,19,39,169,254,293,1153,864,502,367,255,664,4594,4,0,13,41,62,48,134,39,4,4,4,66,419,0,6,51,119,55,34,30,11,0,3,0,24,333,0,0,9,3,8,4,7,6,0,0,0,6,43,3,3,51,42,8,4,3,0,0,0,0,10,124,5,12,182,172,63,55,61,6,3,3,0,82,644,0,0,3,3,3,0,3,0,0,0,0,26,38,12,21,309,380,199,145,238,62,7,10,4,214,1601,74,109,430,1283,918,657,2353,1371,803,545,410,1212,10165,8,6,3,7,6,36,136,183,266,126,199,17,993,3,0,3,14,20,36,56
10302,16,52,60,41,59,13,6,3,4,25,279,3,3,4,12,18,22,18,9,0,0,0,12,101,4,0,0,4,3,4,23,6,6,3,3,17,73,6,11,28,163,140,60,60,21,8,5,3,80,585,0,0,5,3,11,4,13,0,0,3,0,349,388,36,50,120,493,643,570,1689,821,360,201,155,1018,6156,3,6,19,62,72,61,104,15,4,6,3,53,408,0,3,110,153,74,41,32,4,3,3,0,27,450,0,0,16,26,9,3,7,5,0,0,0,5,71,3,7,93,50,11,7,7,0,0,0,0,11,189,11,24,327,291,121,67,73,17,4,4,3,150,1092,3,0,7,3,3,3,3,0,0,0,0,52,74,20,40,572,585,290,182,226,41,11,13,6,298,2284,174,252,868,2754,1819,1111,3360,1391,604,344,265,1932,14874,35,25,14,49,57,123,241,220,210,100,156,30,1260,3,5,3,17,41,60,83
10303,15,55,33,21,45,17,4,3,5,21,222,0,3,3,9,10,12,23,9,3,3,0,12,87,0,0,0,3,0,3,10,7,4,7,3,9,46,3,10,23,151,119,55,68,33,11,0,3,59,535,3,0,0,0,5,0,6,5,0,3,0,249,271,23,23,72,327,417,350,1109,772,371,301,206,728,4699,3,3,17,40,50,38,89,28,3,12,8,27,318,0,3,84,135,45,25,32,10,4,0,0,34,372,0,3,7,3,9,0,5,3,0,0,0,4,34,3,4,63,36,4,4,3,0,0,0,0,9,126,10,22,306,230,106,57,53,5,5,0,0,96,890,0,0,3,3,3,3,3,0,0,0,0,30,45,16,35,480,447,217,127,185,46,12,12,8,200,1785,96,178,682,2036,1248,765,2217,1218,641,456,341,1359,11237,8,6,7,16,28,58,122,152,176,84,213,22,892,0,4,3,33,33,42,36
10304,8,41,33,38,64,14,3,4,0,17,225,0,0,0,3,13,17,27,12,0,0,5,9,86,0,0,0,3,3,0,17,15,13,7,8,15,81,0,10,20,96,81,57,64,29,9,3,0,53,422,0,0,3,6,4,0,3,3,3,3,3,350,378,13,25,56,230,327,446,1506,1060,644,393,367,876,5943,0,3,4,49,89,86,156,43,13,15,4,67,529,4,10,74,130,76,47,53,11,0,0,0,42,447,0,0,5,16,3,4,11,0,0,0,0,9,48,0,6,88,32,10,7,3,0,0,0,0,5,151,11,21,280,221,115,66,81,16,0,4,4,102,921,0,0,3,3,0,3,0,0,0,0,0,42,51,15,40,454,451,293,213,304,70,13,19,8,267,2147,84,156,625,1695,1182,960,3023,1639,983,611,588,1600,13146,6,5,0,20,19,51,188,236,313,146,298,23,1305,0,3,5,8,24,47,39
10401,10,85,88,48,56,19,3,0,0,42,357,0,0,4,13,21,10,29,5,0,3,0,14,99,3,0,0,3,3,6,15,5,4,6,5,10,60,3,15,41,169,154,89,97,19,6,0,3,66,662,0,0,0,6,3,3,0,6,0,0,0,270,288,9,27,86,405,539,516,1276,606,250,130,95,788,4727,0,0,18,40,58,55,89,20,3,5,0,54,342,0,8,105,170,76,35,35,4,0,0,0,60,493,0,0,15,12,7,6,14,0,3,0,0,6,63,3,9,92,56,36,0,3,4,0,0,0,22,225,9,21,345,307,154,54,59,13,0,6,0,101,1069,0,0,7,6,3,3,3,0,0,0,0,44,66,12,38,582,591,334,153,203,41,6,11,0,287,2258,76,177,853,2914,1787,1069,2708,950,447,244,194,1577,12996,8,4,4,13,28,57,144,118,119,43,77,16,631,0,3,7,30,44,60,52
10402,24,128,115,80,128,37,5,3,7,52,582,0,0,3,16,10,29,43,12,3,5,3,11,135,0,0,3,5,4,5,32,15,4,6,9,18,101,9,19,51,244,180,130,141,47,15,4,3,98,941,3,0,3,8,11,0,10,3,0,0,3,518,559,27,40,129,597,765,810,2290,1152,540,298,213,1255,8116,4,3,26,113,153,98,219,48,9,5,3,129,810,5,6,208,370,173,72,95,16,3,0,0,116,1064,0,0,11,28,19,9,17,0,0,0,0,19,103,7,10,165,115,22,12,7,0,0,0,0,33,371,19,35,516,519,206,98,94,20,3,6,0,198,1714,0,0,8,4,8,3,0,3,0,0,0,66,92,35,54,934,1149,581,292,432,87,15,11,3,561,4154,153,254,1249,4146,2686,1643,4700,1920,890,467,385,2584,21077,11,5,3,24,29,78,254,310,291,96,202,14,1317,0,10,5,42,53,92,126
10501,15,31,12,16,19,5,0,0,5,13,119,0,3,3,5,0,5,14,9,0,3,0,12,54,3,0,0,3,0,0,12,0,8,3,0,9,38,4,5,28,90,52,20,39,5,0,0,0,54,297,3,0,0,8,3,3,0,3,0,0,0,206,226,33,35,74,210,209,194,629,331,189,116,97,593,2710,0,3,14,34,38,38,42,16,4,0,3,32,224,0,3,47,65,23,12,20,3,0,0,0,13,186,3,0,3,6,3,0,4,3,0,0,0,12,34,0,0,54,23,9,6,3,0,0,0,0,15,110,9,16,236,131,75,33,44,5,4,6,5,88,652,0,3,0,3,0,0,3,0,0,0,3,46,58,12,25,354,262,148,89,116,27,8,6,11,206,1264,109,140,481,1002,639,412,1265,574,355,198,190,1126,6491,21,12,0,13,19,56,102,94,123,53,128,36,657,5,0,4,8,14,17,17
10502,3,26,33,15,16,7,3,3,0,18,124,0,0,0,4,8,9,23,0,0,0,0,9,53,0,0,0,4,0,0,5,7,4,3,0,10,33,3,5,14,65,71,42,36,13,4,0,3,38,294,3,0,0,0,0,5,5,6,0,0,0,166,185,12,10,32,150,195,178,489,309,189,121,60,372,2117,3,0,3,27,29,27,57,15,0,5,0,27,193,3,0,58,76,30,13,18,4,0,0,0,16,218,0,0,4,6,5,8,9,4,0,0,0,9,45,3,0,54,16,6,0,0,0,0,0,0,14,93,0,13,152,166,71,35,35,7,5,0,4,61,549,0,0,6,0,6,0,3,0,0,0,0,28,43,9,13,277,291,147,83,122,30,5,5,4,155,1141,44,72,365,1215,699,381,1013,495,291,177,112,795,5659,7,0,0,6,9,31,67,79,103,34,82,15,433,0,0,0,6,9,14,20
10503,15,62,41,46,65,12,5,3,3,31,286,0,0,0,11,19,19,38,6,6,6,0,20,125,0,3,0,0,3,6,25,10,10,3,3,23,86,4,11,42,166,130,61,68,30,8,5,3,93,621,0,0,3,9,4,3,6,3,0,3,3,557,591,36,37,108,414,538,556,1863,1052,590,348,275,1360,7177,3,3,23,97,123,87,202,61,11,10,0,89,709,0,7,134,183,88,33,60,12,0,3,0,61,581,0,0,12,20,7,8,17,3,0,0,0,26,93,9,5,94,69,9,8,9,3,0,0,0,21,227,19,33,496,352,158,75,88,14,4,7,0,159,1405,0,0,5,4,3,9,3,0,0,0,0,64,88,31,48,764,725,388,220,379,93,15,20,0,420,3103,159,247,1028,2651,1789,1178,3807,1761,917,554,465,2490,17046,34,24,8,35,43,117,288,331,366,138,227,32,1643,3,4,3,16,30,57,59
10601,23,87,74,76,96,46,16,5,0,43,473,0,3,5,8,27,13,61,27,12,20,3,27,206,3,0,0,5,4,8,21,20,18,9,8,28,124,10,15,39,207,222,117,152,63,9,9,4,110,957,0,0,5,3,5,7,10,3,0,8,3,523,567,29,31,97,430,617,635,2268,1581,902,834,618,1449,9491,0,5,21,77,111,103,176,70,20,22,8,89,702,0,6,149,238,101,46,76,25,3,3,3,85,735,0,0,14,23,7,9,18,4,0,3,0,27,105,3,4,147,73,22,6,13,0,0,0,0,17,285,19,35,459,449,189,94,112,38,6,5,5,175,1586,0,0,7,4,4,3,0,4,0,0,0,66,88,22,50,797,864,434,261,395,141,29,33,16,459,3501,136,219,1044,3152,1914,1298,4306,2447,1389,1147,903,2568,20523,10,7,0,16,17,57,187,277,387,167,479,27,1631,0,5,0,16,38,56,62
10602,12,40,53,41,91,35,9,8,3,34,332,0,0,0,12,13,15,41,24,4,14,3,20,146,0,0,0,0,0,3,12,16,14,9,4,14,72,3,14,38,110,115,77,117,51,20,3,3,70,621,0,0,0,0,7,6,12,12,0,0,0,380,417,9,29,63,243,394,473,1941,1486,841,671,492,1025,7667,3,0,15,63,69,97,208,85,20,14,3,84,661,0,6,112,155,113,55,83,18,7,4,3,54,610,0,0,11,17,9,3,9,6,0,0,0,10,65,3,5,83,46,18,11,11,0,0,0,0,16,193,12,18,331,317,157,63,111,27,4,0,4,121,1165,0,0,0,5,6,0,0,0,0,0,0,46,57,18,29,552,603,372,229,422,136,31,18,10,331,2751,68,125,691,2143,1415,1039,3606,2277,1283,891,688,1809,16035,3,3,0,5,3,26,123,283,380,177,355,24,1382,3,3,0,13,21,24,52
