region_id,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_800_999,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_1000_1499,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_1500_1999,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_2000_2499,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_2500_2999,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_3000_or_more,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Family_income_Not_stated,2001_Census_Couple_family_with_children_One_employed_full_time_one_not_working_Total,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_1_199,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_200_399,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_400_599,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_600_799,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_800_999,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_1000_1499,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_1500_1999,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_2000_2499,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_2500_2999,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_3000_or_more,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Family_income_Not_stated,2001_Census_Couple_family_with_children_One_employed_part_time_one_not_working_Total,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1_199,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_200_399,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_400_599,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_600_799,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_800_999,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1000_1499,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_1500_1999,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2000_2499,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_2500_2999,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_3000_or_more,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Family_income_Not_stated,2001_Census_Couple_family_with_children_One_away_from_work_one_not_working_Total,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1_199,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_200_399,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_400_599,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_600_799,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_800_999,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1000_1499,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_1500_1999,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2000_2499,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_2500_2999,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_3000_or_more,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Family_income_Not_stated,2001_Census_Couple_family_with_children_Both_employed_away_from_work_Total,2001_Census_Couple_family_with_children_Both_not_working_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_Both_not_working_Family_income_1_199,2001_Census_Couple_family_with_children_Both_not_working_Family_income_200_399,2001_Census_Couple_family_with_children_Both_not_working_Family_income_400_599,2001_Census_Couple_family_with_children_Both_not_working_Family_income_600_799,2001_Census_Couple_family_with_children_Both_not_working_Family_income_800_999,2001_Census_Couple_family_with_children_Both_not_working_Family_income_1000_1499,2001_Census_Couple_family_with_children_Both_not_working_Family_income_1500_1999,2001_Census_Couple_family_with_children_Both_not_working_Family_income_2000_2499,2001_Census_Couple_family_with_children_Both_not_working_Family_income_2500_2999,2001_Census_Couple_family_with_children_Both_not_working_Family_income_3000_or_more,2001_Census_Couple_family_with_children_Both_not_working_Family_income_Not_stated,2001_Census_Couple_family_with_children_Both_not_working_Total,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1_199,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_200_399,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_400_599,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_600_799,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_800_999,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1000_1499,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_1500_1999,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2000_2499,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_2500_2999,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_3000_or_more,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Family_income_Not_stated,2001_Census_Couple_family_with_children_Labour_force_status_not_stated_Total,2001_Census_Couple_family_with_children_Total_Family_income_Negative_Nil_income,2001_Census_Couple_family_with_children_Total_Family_income_1_199,2001_Census_Couple_family_with_children_Total_Family_income_200_399,2001_Census_Couple_family_with_children_Total_Family_income_400_599,2001_Census_Couple_family_with_children_Total_Family_income_600_799,2001_Census_Couple_family_with_children_Total_Family_income_800_999,2001_Census_Couple_family_with_children_Total_Family_income_1000_1499,2001_Census_Couple_family_with_children_Total_Family_income_1500_1999,2001_Census_Couple_family_with_children_Total_Family_income_2000_2499,2001_Census_Couple_family_with_children_Total_Family_income_2500_2999,2001_Census_Couple_family_with_children_Total_Family_income_3000_or_more,2001_Census_Couple_family_with_children_Total_Family_income_Not_stated,2001_Census_Couple_family_with_children_Total_Total,2001_Census_One_parent_family_Employed_full_time_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Employed_full_time_Family_income_1_199,2001_Census_One_parent_family_Employed_full_time_Family_income_200_399,2001_Census_One_parent_family_Employed_full_time_Family_income_400_599,2001_Census_One_parent_family_Employed_full_time_Family_income_600_799,2001_Census_One_parent_family_Employed_full_time_Family_income_800_999,2001_Census_One_parent_family_Employed_full_time_Family_income_1000_1499,2001_Census_One_parent_family_Employed_full_time_Family_income_1500_1999,2001_Census_One_parent_family_Employed_full_time_Family_income_2000_2499,2001_Census_One_parent_family_Employed_full_time_Family_income_2500_2999,2001_Census_One_parent_family_Employed_full_time_Family_income_3000_or_more,2001_Census_One_parent_family_Employed_full_time_Family_income_Not_stated,2001_Census_One_parent_family_Employed_full_time_Total,2001_Census_One_parent_family_Employed_part_time_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Employed_part_time_Family_income_1_199,2001_Census_One_parent_family_Employed_part_time_Family_income_200_399,2001_Census_One_parent_family_Employed_part_time_Family_income_400_599,2001_Census_One_parent_family_Employed_part_time_Family_income_600_799,2001_Census_One_parent_family_Employed_part_time_Family_income_800_999,2001_Census_One_parent_family_Employed_part_time_Family_income_1000_1499,2001_Census_One_parent_family_Employed_part_time_Family_income_1500_1999,2001_Census_One_parent_family_Employed_part_time_Family_income_2000_2499,2001_Census_One_parent_family_Employed_part_time_Family_income_2500_2999,2001_Census_One_parent_family_Employed_part_time_Family_income_3000_or_more,2001_Census_One_parent_family_Employed_part_time_Family_income_Not_stated,2001_Census_One_parent_family_Employed_part_time_Total,2001_Census_One_parent_family_Employed_away_from_work_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Employed_away_from_work_Family_income_1_199,2001_Census_One_parent_family_Employed_away_from_work_Family_income_200_399,2001_Census_One_parent_family_Employed_away_from_work_Family_income_400_599,2001_Census_One_parent_family_Employed_away_from_work_Family_income_600_799,2001_Census_One_parent_family_Employed_away_from_work_Family_income_800_999,2001_Census_One_parent_family_Employed_away_from_work_Family_income_1000_1499,2001_Census_One_parent_family_Employed_away_from_work_Family_income_1500_1999,2001_Census_One_parent_family_Employed_away_from_work_Family_income_2000_2499,2001_Census_One_parent_family_Employed_away_from_work_Family_income_2500_2999,2001_Census_One_parent_family_Employed_away_from_work_Family_income_3000_or_more,2001_Census_One_parent_family_Employed_away_from_work_Family_income_Not_stated,2001_Census_One_parent_family_Employed_away_from_work_Total,2001_Census_One_parent_family_Unemployed_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Unemployed_Family_income_1_199,2001_Census_One_parent_family_Unemployed_Family_income_200_399,2001_Census_One_parent_family_Unemployed_Family_income_400_599,2001_Census_One_parent_family_Unemployed_Family_income_600_799,2001_Census_One_parent_family_Unemployed_Family_income_800_999,2001_Census_One_parent_family_Unemployed_Family_income_1000_1499,2001_Census_One_parent_family_Unemployed_Family_income_1500_1999,2001_Census_One_parent_family_Unemployed_Family_income_2000_2499,2001_Census_One_parent_family_Unemployed_Family_income_2500_2999,2001_Census_One_parent_family_Unemployed_Family_income_3000_or_more,2001_Census_One_parent_family_Unemployed_Family_income_Not_stated,2001_Census_One_parent_family_Unemployed_Total,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_1_199,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_200_399,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_400_599,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_600_799,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_800_999,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_1000_1499,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_1500_1999,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_2000_2499,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_2500_2999,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_3000_or_more,2001_Census_One_parent_family_Not_in_the_labour_force_Family_income_Not_stated,2001_Census_One_parent_family_Not_in_the_labour_force_Total,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1_199,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_200_399,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_400_599,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_600_799,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_800_999,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1000_1499,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_1500_1999,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2000_2499,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_2500_2999,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_3000_or_more,2001_Census_One_parent_family_Labour_force_status_not_stated_Family_income_Not_stated,2001_Census_One_parent_family_Labour_force_status_not_stated_Total,2001_Census_One_parent_family_Total_Family_income_Negative_Nil_income,2001_Census_One_parent_family_Total_Family_income_1_199,2001_Census_One_parent_family_Total_Family_income_200_399,2001_Census_One_parent_family_Total_Family_income_400_599,2001_Census_One_parent_family_Total_Family_income_600_799,2001_Census_One_parent_family_Total_Family_income_800_999,2001_Census_One_parent_family_Total_Family_income_1000_1499,2001_Census_One_parent_family_Total_Family_income_1500_1999,2001_Census_One_parent_family_Total_Family_income_2000_2499,2001_Census_One_parent_family_Total_Family_income_2500_2999,2001_Census_One_parent_family_Total_Family_income_3000_or_more,2001_Census_One_parent_family_Total_Family_income_Not_stated,2001_Census_One_parent_family_Total_Total,2001_Census_Total_Family_income_Negative_Nil_income,2001_Census_Total_Family_income_1_199,2001_Census_Total_Family_income_200_399,2001_Census_Total_Family_income_400_599,2001_Census_Total_Family_income_600_799,2001_Census_Total_Family_income_800_999,2001_Census_Total_Family_income_1000_1499,2001_Census_Total_Family_income_1500_1999,2001_Census_Total_Family_income_2000_2499,2001_Census_Total_Family_income_2500_2999,2001_Census_Total_Family_income_3000_or_more,2001_Census_Total_Family_income_Not_stated,2001_Census_Total_Total,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_Negative_Nil_income,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1_199,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_200_399,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_400_599,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_600_799,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_800_999,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1000_1499,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_1500_1999,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_2000_2499,2006_Census_Couple_family_with_no_children_Both_employed_full_time_Family_income_2500_2999
10101,294,344,121,36,12,6,134,1475,0,0,23,84,95,44,50,13,4,0,0,33,346,0,0,4,23,37,19,32,5,6,0,0,18,144,0,0,0,8,6,11,20,18,9,3,3,24,102,4,12,93,169,117,71,72,15,4,3,0,84,644,0,0,0,3,4,3,0,0,0,0,0,372,382,16,31,194,611,974,950,1787,948,463,160,109,1134,7377,3,0,22,94,106,87,84,35,8,0,0,54,493,0,14,119,154,50,37,27,3,3,0,0,36,443,0,0,16,6,14,9,9,0,0,0,0,6,60,3,14,95,41,5,5,4,0,0,0,0,13,180,16,63,429,302,120,66,58,11,4,3,0,117,1189,0,3,0,4,0,0,4,0,0,0,0,23,34,22,94,681,601,295,204,186,49,15,3,0,249,2399,96,196,2153,2206,2112,1776,2961,1519,745,254,171,2053,16242,35,14,10,41,72,53,460,297,233,119
10102,214,321,182,44,14,3,99,1094,3,3,15,46,43,27,41,24,5,0,0,22,229,3,0,0,10,16,18,17,9,3,0,0,19,95,0,3,0,3,0,6,8,14,7,5,3,13,62,4,8,50,88,46,52,69,29,10,6,3,49,414,0,0,3,0,3,0,3,3,0,0,0,284,296,17,17,90,266,412,582,1378,1106,599,265,151,842,5725,0,0,15,74,111,81,116,32,13,4,0,48,494,0,6,72,103,32,22,16,3,0,0,3,24,281,0,3,5,7,10,13,10,4,0,0,0,5,57,0,11,48,15,3,3,0,0,0,0,0,5,85,8,42,259,133,60,41,53,15,0,3,0,87,701,0,0,0,3,0,0,0,0,0,0,0,16,19,8,62,399,335,216,160,195,54,13,7,3,185,1637,43,104,1001,1022,1063,1106,2352,1702,924,444,214,1355,11330,6,8,3,15,12,18,289,298,335,207
10103,80,78,26,4,3,3,25,345,0,0,9,32,19,11,9,3,0,0,0,8,91,0,0,0,7,8,8,6,0,3,0,0,3,35,0,0,3,0,3,0,9,0,3,0,0,4,22,3,0,23,36,21,17,11,4,0,0,0,15,130,0,0,0,3,0,0,0,0,0,0,0,126,129,15,9,59,189,257,248,457,212,86,35,17,327,1911,0,3,5,28,37,30,21,11,3,3,0,17,158,0,5,33,37,20,9,4,3,0,0,0,11,122,0,0,3,0,0,0,4,0,0,0,0,5,12,0,3,22,9,0,3,0,0,0,0,0,4,41,0,13,88,66,21,11,10,0,0,0,0,26,235,0,0,3,0,0,0,0,0,0,0,0,4,7,0,24,154,140,78,53,39,14,3,3,0,67,575,34,49,512,594,574,518,857,373,149,51,31,583,4325,5,7,0,15,17,14,169,116,60,33
10104,224,221,44,16,3,0,109,1101,0,6,59,166,137,51,40,7,0,0,0,47,513,3,0,12,23,30,30,25,3,3,0,3,16,148,3,0,0,0,8,8,13,12,6,0,3,19,72,9,15,204,250,182,91,70,12,3,3,3,111,953,0,0,0,3,7,0,0,0,0,0,0,339,349,19,30,369,811,1075,842,1338,527,212,41,47,968,6279,0,5,25,87,87,57,65,15,0,3,0,41,385,0,12,187,247,62,28,21,3,0,0,0,39,599,0,0,19,16,8,5,4,0,0,0,0,9,61,3,18,155,67,9,3,3,0,0,0,0,22,280,8,79,471,314,81,28,31,4,3,3,3,157,1182,0,0,4,3,0,3,3,0,0,0,0,25,38,11,114,861,734,247,124,127,22,3,6,3,293,2545,87,201,3339,3286,2613,1717,2387,906,364,84,78,2040,17102,14,12,8,40,70,33,404,184,117,50
10201,904,1304,722,131,39,22,421,4325,3,7,57,175,160,138,169,71,22,11,0,103,916,3,0,10,34,62,67,113,56,15,3,3,61,427,0,0,3,3,10,22,71,41,33,15,5,47,250,13,32,181,350,297,173,291,97,23,6,13,222,1698,0,3,3,3,4,15,13,3,0,0,3,710,757,28,59,328,980,1567,2310,4936,3264,1697,585,303,2700,18757,3,5,46,188,286,281,412,121,27,10,3,195,1577,3,37,303,511,277,132,111,27,0,3,0,166,1570,3,0,24,40,24,22,32,8,0,0,0,36,189,4,32,251,117,30,12,9,3,0,0,3,37,498,27,132,944,824,306,151,180,38,18,3,3,318,2944,0,3,12,18,11,0,3,0,0,0,0,61,108,40,209,1580,1698,934,598,747,197,45,16,9,813,6886,142,349,4772,5544,4580,4277,8211,5152,2529,867,417,4920,41760,10,9,3,23,47,40,751,709,659,330
10202,880,947,348,85,29,11,299,3526,0,8,61,211,175,133,140,39,9,3,3,75,857,0,0,8,35,72,74,102,29,7,0,0,46,373,0,0,3,10,15,17,43,32,19,3,4,36,182,11,23,272,512,376,187,265,58,11,3,6,216,1940,0,0,3,9,11,10,10,3,0,0,0,572,618,17,42,398,1204,1888,2165,3995,2037,854,242,136,2004,14982,3,3,34,200,260,200,229,70,20,6,3,126,1154,3,31,309,547,222,72,67,16,4,3,0,103,1377,0,3,36,42,22,16,8,4,3,3,0,19,156,4,36,264,154,37,11,9,3,0,0,0,35,553,17,136,1250,956,298,130,125,19,6,0,5,335,3277,3,0,6,5,3,6,3,0,0,0,0,85,111,30,209,1899,1904,842,435,441,112,33,12,8,703,6628,102,321,5877,5679,4477,3705,6239,3143,1251,340,181,3925,35240,9,3,0,15,47,31,745,622,419,179
10301,201,234,101,20,4,4,89,873,0,3,13,49,44,28,27,6,0,3,0,22,195,0,0,6,5,23,16,23,12,0,0,3,10,98,0,0,0,0,7,10,14,9,12,0,0,15,67,3,3,55,106,67,35,32,11,5,0,0,49,366,0,0,0,0,3,4,3,0,0,0,0,230,240,6,9,99,274,472,566,1244,769,349,88,50,736,4662,0,3,19,45,79,62,68,21,4,0,0,38,339,0,7,74,90,45,18,18,3,0,0,0,20,275,0,3,12,13,10,6,7,3,0,0,0,7,61,0,14,55,28,10,0,0,0,0,0,0,11,118,7,51,276,162,63,33,36,11,3,0,0,63,705,0,0,0,3,3,3,0,3,0,0,0,15,27,7,78,436,341,210,122,129,41,7,0,0,154,1525,46,122,1150,1083,1093,1049,2011,1204,536,123,77,1202,9696,7,4,3,14,35,20,280,215,170,92
10302,300,272,92,17,8,11,125,1459,0,0,23,95,80,33,38,8,0,0,0,37,314,3,3,8,27,34,38,22,6,4,0,0,20,165,0,0,7,9,8,18,22,9,4,0,0,21,98,5,9,137,254,125,75,50,9,5,0,3,89,761,0,0,3,3,4,3,4,0,3,0,0,289,309,28,30,319,847,1052,963,1447,691,270,74,85,1003,6809,3,5,18,78,74,68,59,13,3,0,0,46,367,0,10,122,121,57,14,8,3,3,0,0,35,373,0,4,13,18,9,7,5,0,0,0,3,7,66,3,17,83,31,10,3,0,3,0,0,0,19,169,10,71,430,299,113,49,44,9,4,0,3,119,1151,0,0,9,4,3,0,0,0,0,0,0,24,40,16,107,675,551,266,141,116,28,10,0,6,250,2166,128,207,2462,2394,2167,1674,2359,1091,439,114,152,1859,15046,44,30,16,77,88,39,500,266,133,70
10303,238,292,154,27,8,3,134,1185,0,3,12,73,79,23,35,7,6,0,0,19,257,3,0,5,15,24,14,34,8,3,3,0,11,120,3,0,3,3,8,5,13,10,3,0,0,6,54,4,3,109,247,118,62,60,10,3,0,3,85,704,0,0,0,0,3,3,3,3,0,0,0,205,217,22,12,166,523,668,606,1221,640,331,94,47,765,5095,3,0,19,47,57,39,51,30,5,0,0,32,283,0,9,64,109,47,12,8,4,0,0,0,27,280,0,0,9,14,7,3,5,3,0,0,0,6,47,0,11,75,38,6,0,3,0,0,0,3,6,142,3,64,355,270,83,47,37,8,3,0,0,82,952,0,0,3,9,3,3,0,0,0,0,0,26,44,6,84,525,487,203,104,104,45,8,0,3,179,1748,83,138,1787,1657,1404,1091,1905,1022,507,128,73,1357,11152,7,9,9,37,54,23,264,160,119,55
10304,276,366,165,36,12,5,104,1322,0,3,12,63,63,39,36,5,0,0,3,27,251,0,0,3,16,20,25,24,9,3,3,0,21,124,0,0,0,3,7,10,16,10,13,0,3,17,79,0,7,90,157,88,73,77,15,0,3,0,65,575,0,0,0,0,0,3,3,0,0,0,0,309,315,7,16,137,422,674,840,1669,918,450,129,69,871,6202,0,5,15,81,90,72,109,28,5,3,0,54,462,0,8,93,157,53,22,24,5,0,3,0,32,397,0,3,8,12,7,7,5,5,0,0,0,6,53,0,10,77,30,10,5,0,0,0,0,0,16,148,5,57,372,237,96,41,39,13,3,3,3,95,964,0,0,0,5,0,0,0,3,0,0,0,26,34,5,83,565,522,256,147,177,54,8,9,3,229,2058,43,145,1577,1590,1479,1406,2646,1456,676,217,105,1545,12885,14,10,3,24,39,25,393,261,198,117
10401,219,227,42,13,0,3,101,1040,0,3,38,122,93,40,34,4,3,0,3,34,374,0,0,4,16,27,11,14,0,3,0,3,13,91,3,0,3,8,5,4,15,8,5,0,3,15,69,7,6,199,283,151,79,62,13,3,0,3,97,903,0,0,3,4,6,0,0,0,0,0,0,241,254,13,15,323,709,846,659,1022,432,151,35,32,737,4974,3,3,16,60,71,45,33,8,3,3,0,33,278,0,10,108,162,40,19,14,3,0,0,0,33,389,0,0,17,14,6,3,5,3,0,0,0,7,55,3,24,113,58,3,7,0,0,0,0,0,14,222,7,48,391,312,93,44,14,7,3,0,0,83,1002,0,0,5,6,0,3,3,0,0,0,0,25,42,13,85,650,612,213,121,69,21,6,3,0,195,1988,78,140,2524,2453,1886,1169,1627,686,255,61,47,1411,12337,5,0,11,18,40,26,266,114,95,55
10402,345,317,75,21,6,0,137,1473,0,6,62,219,130,72,59,16,3,3,0,48,618,0,0,6,31,40,30,35,11,3,0,0,25,181,3,0,3,8,11,9,24,12,4,3,0,27,104,16,12,222,438,206,106,105,20,0,0,4,124,1253,0,0,0,3,5,3,3,0,3,0,0,407,424,22,28,387,1130,1250,1131,1793,763,331,75,39,1170,8119,3,7,36,110,153,97,95,21,3,3,0,58,586,0,21,256,349,117,25,23,7,0,0,0,68,866,0,3,22,32,11,5,8,3,0,0,3,9,96,3,25,232,87,16,3,0,3,0,0,0,41,410,10,94,721,509,137,42,27,8,5,0,0,194,1747,0,0,4,10,0,0,0,3,0,0,0,24,41,16,150,1271,1097,434,172,153,45,8,3,3,394,3746,84,245,3638,3880,2905,2022,2949,1232,538,113,69,2241,19916,9,8,11,39,59,31,440,286,158,70
10501,109,138,61,7,0,4,71,648,3,0,30,58,37,16,19,0,3,3,0,14,183,0,3,5,16,17,13,19,8,3,0,0,18,102,0,0,3,4,5,4,12,8,4,3,0,11,54,3,10,89,115,65,26,22,7,0,0,0,70,407,0,0,4,4,3,3,3,0,0,0,0,208,225,26,33,204,395,447,373,636,329,138,39,39,666,3325,0,3,16,44,32,35,30,6,5,0,0,25,196,0,15,61,56,22,13,7,3,0,0,0,14,191,0,3,5,5,5,0,0,3,3,0,0,8,32,0,17,37,19,6,0,0,3,0,0,0,9,91,6,48,248,159,60,27,21,9,3,0,0,71,652,0,3,3,0,0,0,0,0,0,0,0,27,33,6,89,370,283,125,75,58,24,11,0,0,154,1195,92,159,1114,1047,865,701,1065,553,247,56,79,1166,7144,32,13,10,30,33,27,206,116,104,44
10502,81,127,54,15,4,0,50,493,0,0,18,40,37,19,16,3,0,0,0,13,146,0,0,0,10,11,9,13,4,0,0,0,17,64,0,0,0,4,7,5,8,9,3,0,0,7,43,0,3,62,141,78,40,37,7,0,0,0,57,425,0,0,3,3,0,3,0,0,0,0,0,181,190,7,9,117,300,326,290,499,237,129,27,13,446,2400,3,0,7,34,41,30,31,6,4,0,0,23,179,0,12,48,69,27,13,7,3,0,0,0,18,197,0,0,6,7,5,3,0,0,0,0,0,3,24,0,10,56,22,6,0,0,3,0,0,0,11,108,5,43,247,170,51,25,17,4,0,0,3,77,642,0,0,3,0,0,0,0,0,0,0,0,24,27,8,65,367,302,130,71,55,16,4,0,3,156,1177,47,97,1225,1019,765,500,839,397,192,42,32,871,6026,3,10,4,11,18,10,103,75,62,29
10503,306,317,92,23,5,5,136,1466,3,0,39,82,76,43,40,7,3,0,0,42,335,0,0,5,18,45,27,25,5,3,0,0,28,156,3,0,4,5,6,14,33,9,10,4,0,28,116,8,6,161,227,157,78,67,20,5,0,3,134,866,0,0,3,5,5,0,0,0,0,0,0,508,521,41,29,320,697,1089,985,1825,907,370,99,72,1392,7826,4,3,39,128,117,106,105,21,3,0,3,79,608,3,15,153,177,75,22,24,5,0,0,0,54,528,0,3,16,19,9,5,11,5,0,0,0,22,90,3,29,103,35,8,6,4,0,0,0,0,23,211,9,115,582,385,132,49,45,7,0,0,3,209,1536,0,3,4,4,7,0,0,0,0,0,0,45,63,19,168,897,748,348,188,189,38,3,0,6,432,3036,128,278,2544,2405,2265,1810,3060,1442,576,146,116,2471,17241,23,20,6,61,92,50,542,328,182,108
10601,404,665,461,90,30,9,237,2418,0,6,48,121,102,61,80,23,5,3,3,47,499,0,0,7,23,48,52,51,20,10,0,0,35,246,0,0,0,5,8,10,27,14,20,5,4,16,109,7,14,238,327,234,144,151,37,5,0,0,177,1334,0,0,0,6,3,3,7,3,3,0,3,374,402,14,29,352,764,1029,1162,2222,1442,778,237,112,1339,9480,0,3,22,93,112,68,103,56,18,4,0,72,551,0,14,120,182,82,25,45,8,0,0,0,36,512,0,0,16,20,11,6,6,3,3,0,0,19,84,0,22,144,56,14,7,3,0,0,0,0,22,268,11,95,609,453,154,75,55,17,5,0,4,173,1651,0,0,5,9,3,0,3,0,0,0,0,30,50,11,134,916,813,376,181,215,84,26,4,4,352,3116,66,232,2867,2603,2206,1853,3399,2125,1061,320,144,2368,19244,18,3,8,29,43,34,419,292,252,112
10602,334,495,263,47,23,4,151,1664,0,0,23,69,62,47,57,30,8,0,0,29,325,0,0,4,11,26,28,25,13,4,0,0,20,131,0,0,0,0,6,4,22,8,14,0,3,23,80,6,10,115,199,143,79,109,28,6,3,4,85,787,0,0,0,3,0,0,4,3,0,0,0,279,289,12,16,177,452,684,820,1846,1121,556,194,81,951,6910,0,0,6,68,110,68,121,40,14,0,0,54,481,0,10,95,177,68,30,30,7,0,0,0,42,459,3,0,14,19,7,3,9,0,0,0,0,6,61,0,23,113,53,11,4,7,0,0,0,0,14,225,8,68,441,327,92,47,42,9,7,0,0,136,1177,0,0,3,4,0,0,3,0,0,0,0,18,28,11,101,672,648,288,152,212,56,21,0,0,270,2431,39,143,1858,1807,1504,1347,2734,1597,753,243,102,1622,13749,3,3,0,6,16,21,330,320,263,94
