region_id,Persons_aged_15_years_and_over_2001_Census_Males,Persons_aged_15_years_and_over_2001_Census_Females,Persons_aged_15_years_and_over_2001_Census_Persons,Persons_aged_15_years_and_over_2006_Census_Males,Persons_aged_15_years_and_over_2006_Census_Females,Persons_aged_15_years_and_over_2006_Census_Persons,Persons_aged_15_years_and_over_2011_Census_Males,Persons_aged_15_years_and_over_2011_Census_Females,Persons_aged_15_years_and_over_2011_Census_Persons,Labour_force_status_Employed_worked_full_time_2001_Census_Males,Labour_force_status_Employed_worked_full_time_2001_Census_Females,Labour_force_status_Employed_worked_full_time_2001_Census_Persons,Labour_force_status_Employed_worked_full_time_2006_Census_Males,Labour_force_status_Employed_worked_full_time_2006_Census_Females,Labour_force_status_Employed_worked_full_time_2006_Census_Persons,Labour_force_status_Employed_worked_full_time_2011_Census_Males,Labour_force_status_Employed_worked_full_time_2011_Census_Females,Labour_force_status_Employed_worked_full_time_2011_Census_Persons,Labour_force_status_Employed_worked_part_time_2001_Census_Males,Labour_force_status_Employed_worked_part_time_2001_Census_Females,Labour_force_status_Employed_worked_part_time_2001_Census_Persons,Labour_force_status_Employed_worked_part_time_2006_Census_Males,Labour_force_status_Employed_worked_part_time_2006_Census_Females,Labour_force_status_Employed_worked_part_time_2006_Census_Persons,Labour_force_status_Employed_worked_part_time_2011_Census_Males,Labour_force_status_Employed_worked_part_time_2011_Census_Females,Labour_force_status_Employed_worked_part_time_2011_Census_Persons,Labour_force_status_Employed_away_from_work_2001_Census_Males,Labour_force_status_Employed_away_from_work_2001_Census_Females,Labour_force_status_Employed_away_from_work_2001_Census_Persons,Labour_force_status_Employed_away_from_work_2006_Census_Males,Labour_force_status_Employed_away_from_work_2006_Census_Females,Labour_force_status_Employed_away_from_work_2006_Census_Persons,Labour_force_status_Employed_away_from_work_2011_Census_Males,Labour_force_status_Employed_away_from_work_2011_Census_Females,Labour_force_status_Employed_away_from_work_2011_Census_Persons,Labour_force_status_Unemployed_looking_for_work_2001_Census_Males,Labour_force_status_Unemployed_looking_for_work_2001_Census_Females,Labour_force_status_Unemployed_looking_for_work_2001_Census_Persons,Labour_force_status_Unemployed_looking_for_work_2006_Census_Males,Labour_force_status_Unemployed_looking_for_work_2006_Census_Females,Labour_force_status_Unemployed_looking_for_work_2006_Census_Persons,Labour_force_status_Unemployed_looking_for_work_2011_Census_Males,Labour_force_status_Unemployed_looking_for_work_2011_Census_Females,Labour_force_status_Unemployed_looking_for_work_2011_Census_Persons,Labour_force_status_Total_labour_force_2001_Census_Males,Labour_force_status_Total_labour_force_2001_Census_Females,Labour_force_status_Total_labour_force_2001_Census_Persons,Labour_force_status_Total_labour_force_2006_Census_Males,Labour_force_status_Total_labour_force_2006_Census_Females,Labour_force_status_Total_labour_force_2006_Census_Persons,Labour_force_status_Total_labour_force_2011_Census_Males,Labour_force_status_Total_labour_force_2011_Census_Females,Labour_force_status_Total_labour_force_2011_Census_Persons,Not_in_the_labour_force_2001_Census_Males,Not_in_the_labour_force_2001_Census_Females,Not_in_the_labour_force_2001_Census_Persons,Not_in_the_labour_force_2006_Census_Males,Not_in_the_labour_force_2006_Census_Females,Not_in_the_labour_force_2006_Census_Persons,Not_in_the_labour_force_2011_Census_Males,Not_in_the_labour_force_2011_Census_Females,Not_in_the_labour_force_2011_Census_Persons,Percent_Unemployment_2001_Census_Males,Percent_Unemployment_2001_Census_Females,Percent_Unemployment_2001_Census_Persons,Percent_Unemployment_2006_Census_Males,Percent_Unemployment_2006_Census_Females,Percent_Unemployment_2006_Census_Persons,Percent_Unemployment_2011_Census_Males,Percent_Unemployment_2011_Census_Females,Percent_Unemployment_2011_Census_Persons,Percent_Labour_force_participation_2001_Census_Males,Percent_Labour_force_participation_2001_Census_Females,Percent_Labour_force_participation_2001_Census_Persons,Percent_Labour_force_participation_2006_Census_Males,Percent_Labour_force_participation_2006_Census_Females,Percent_Labour_force_participation_2006_Census_Persons,Percent_Labour_force_participation_2011_Census_Males,Percent_Labour_force_participation_2011_Census_Females,Percent_Labour_force_participation_2011_Census_Persons,Percent_Employment_to_population_2001_Census_Males,Percent_Employment_to_population_2001_Census_Females,Percent_Employment_to_population_2001_Census_Persons,Percent_Employment_to_population_2006_Census_Males,Percent_Employment_to_population_2006_Census_Females,Percent_Employment_to_population_2006_Census_Persons,Percent_Employment_to_population_2011_Census_Males,Percent_Employment_to_population_2011_Census_Females,Percent_Employment_to_population_2011_Census_Persons,Non_school_qualifications_Postgraduate_Degree_Level_2001_Census_Males,Non_school_qualifications_Postgraduate_Degree_Level_2001_Census_Females,Non_school_qualifications_Postgraduate_Degree_Level_2001_Census_Persons,Non_school_qualifications_Postgraduate_Degree_Level_2006_Census_Males,Non_school_qualifications_Postgraduate_Degree_Level_2006_Census_Females,Non_school_qualifications_Postgraduate_Degree_Level_2006_Census_Persons,Non_school_qualifications_Postgraduate_Degree_Level_2011_Census_Males,Non_school_qualifications_Postgraduate_Degree_Level_2011_Census_Females,Non_school_qualifications_Postgraduate_Degree_Level_2011_Census_Persons,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2001_Census_Males,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2001_Census_Females,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2001_Census_Persons,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2006_Census_Males,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2006_Census_Females,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2006_Census_Persons,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2011_Census_Males,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2011_Census_Females,Non_school_qualifications_Graduate_Diploma_and_Graduate_Certificate_Level_2011_Census_Persons,Non_school_qualifications_Bachelor_Degree_Level_2001_Census_Males,Non_school_qualifications_Bachelor_Degree_Level_2001_Census_Females,Non_school_qualifications_Bachelor_Degree_Level_2001_Census_Persons,Non_school_qualifications_Bachelor_Degree_Level_2006_Census_Males,Non_school_qualifications_Bachelor_Degree_Level_2006_Census_Females,Non_school_qualifications_Bachelor_Degree_Level_2006_Census_Persons,Non_school_qualifications_Bachelor_Degree_Level_2011_Census_Males,Non_school_qualifications_Bachelor_Degree_Level_2011_Census_Females,Non_school_qualifications_Bachelor_Degree_Level_2011_Census_Persons,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2001_Census_Males,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2001_Census_Females,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2001_Census_Persons,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2006_Census_Males,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2006_Census_Females,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2006_Census_Persons,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2011_Census_Males,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2011_Census_Females,Non_school_qualifications_Advanced_Diploma_and_Diploma_Level_2011_Census_Persons,Non_school_qualifications_Certificate_Level_2001_Census_Males,Non_school_qualifications_Certificate_Level_2001_Census_Females,Non_school_qualifications_Certificate_Level_2001_Census_Persons,Non_school_qualifications_Certificate_Level_2006_Census_Males,Non_school_qualifications_Certificate_Level_2006_Census_Females,Non_school_qualifications_Certificate_Level_2006_Census_Persons,Non_school_qualifications_Certificate_Level_2011_Census_Males,Non_school_qualifications_Certificate_Level_2011_Census_Females,Non_school_qualifications_Certificate_Level_2011_Census_Persons,Migration_Lived_at_same_address_1_year_ago_2001_Census_Males,Migration_Lived_at_same_address_1_year_ago_2001_Census_Females,Migration_Lived_at_same_address_1_year_ago_2001_Census_Persons,Migration_Lived_at_same_address_1_year_ago_2006_Census_Males,Migration_Lived_at_same_address_1_year_ago_2006_Census_Females,Migration_Lived_at_same_address_1_year_ago_2006_Census_Persons,Migration_Lived_at_same_address_1_year_ago_2011_Census_Males,Migration_Lived_at_same_address_1_year_ago_2011_Census_Females,Migration_Lived_at_same_address_1_year_ago_2011_Census_Persons,Migration_Lived_at_different_address_1_year_ago_2001_Census_Males,Migration_Lived_at_different_address_1_year_ago_2001_Census_Females,Migration_Lived_at_different_address_1_year_ago_2001_Census_Persons,Migration_Lived_at_different_address_1_year_ago_2006_Census_Males,Migration_Lived_at_different_address_1_year_ago_2006_Census_Females,Migration_Lived_at_different_address_1_year_ago_2006_Census_Persons,Migration_Lived_at_different_address_1_year_ago_2011_Census_Males,Migration_Lived_at_different_address_1_year_ago_2011_Census_Females,Migration_Lived_at_different_address_1_year_ago_2011_Census_Persons,Migration_Lived_at_same_address_5_years_ago_2001_Census_Males,Migration_Lived_at_same_address_5_years_ago_2001_Census_Females,Migration_Lived_at_same_address_5_years_ago_2001_Census_Persons,Migration_Lived_at_same_address_5_years_ago_2006_Census_Males,Migration_Lived_at_same_address_5_years_ago_2006_Census_Females,Migration_Lived_at_same_address_5_years_ago_2006_Census_Persons,Migration_Lived_at_same_address_5_years_ago_2011_Census_Males,Migration_Lived_at_same_address_5_years_ago_2011_Census_Females,Migration_Lived_at_same_address_5_years_ago_2011_Census_Persons,Migration_Lived_at_different_address_5_years_ago_2001_Census_Males,Migration_Lived_at_different_address_5_years_ago_2001_Census_Females,Migration_Lived_at_different_address_5_years_ago_2001_Census_Persons,Migration_Lived_at_different_address_5_years_ago_2006_Census_Males,Migration_Lived_at_different_address_5_years_ago_2006_Census_Females,Migration_Lived_at_different_address_5_years_ago_2006_Census_Persons,Migration_Lived_at_different_address_5_years_ago_2011_Census_Males,Migration_Lived_at_different_address_5_years_ago_2011_Census_Females,Migration_Lived_at_different_address_5_years_ago_2011_Census_Persons
10101,24054,24066,48120,25630,25405,51035,26429,26803,53232,11612,5648,17260,12099,6051,18150,12575,6720,19295,2287,5149,7436,2454,5940,8394,2844,6359,9203,981,818,1799,1082,875,1957,967,945,1912,949,684,1633,789,701,1490,788,681,1469,15829,12299,28128,16424,13567,29991,17174,14705,31879,7186,10600,17786,7999,10718,18717,7918,10818,18736,6.0,5.6,5.8,4.8,5.2,5.0,4.6,4.6,4.6,65.8,51.1,58.5,64.1,53.4,58.8,65.0,54.9,59.9,61.9,48.3,55.1,61.0,50.6,55.8,62.0,52.3,57.1,312,184,496,443,341,784,557,518,1075,194,350,544,192,445,637,281,477,758,1306,1711,3017,1618,2315,3933,1890,2804,4694,997,1537,2534,1322,1935,3257,1513,2263,3776,5853,2429,8282,6779,3254,10033,7231,4070,11301,24067,24074,48141,25777,25886,51663,26719,27251,53970,4819,4961,9780,4413,4513,8926,4250,4459,8709,16409,16303,32712,17127,17000,34127,18361,18468,36829,10739,11130,21869,11190,11573,22763,10585,11259,21844
10102,16738,16937,33675,19252,19124,38376,21257,21035,42292,9221,5377,14598,11013,6716,17729,12327,7959,20286,1762,3851,5613,1970,4476,6446,2317,4862,7179,696,659,1355,798,781,1579,821,984,1805,738,459,1197,411,349,760,464,375,839,12417,10346,22763,14192,12322,26514,15929,14180,30109,3686,5893,9579,3718,5705,9423,4030,5839,9869,5.9,4.4,5.3,2.9,2.8,2.9,2.9,2.6,2.8,74.2,61.1,67.6,73.7,64.4,69.1,74.9,67.4,71.2,69.8,58.4,64.0,71.6,62.6,67.1,72.8,65.6,69.2,502,267,769,887,538,1425,1254,876,2130,283,381,664,360,517,877,426,673,1099,1504,1717,3221,1970,2455,4425,2319,3154,5473,905,1126,2031,1287,1664,2951,1634,2086,3720,4024,1844,5868,4564,2311,6875,5286,2892,8178,16438,16372,32810,19009,18878,37887,21368,21170,42538,4315,4472,8787,3835,3947,7782,3830,4003,7833,10030,9959,19989,11431,11223,22654,13694,13512,27206,9395,9655,19050,9890,10163,20053,9877,10089,19966
10103,12634,10764,23398,13039,11242,24281,13027,11234,24261,6620,3453,10073,6428,3316,9744,6047,3218,9265,1672,2725,4397,1600,2875,4475,1680,2893,4573,615,441,1056,552,453,1005,563,453,1016,468,241,709,288,225,513,292,218,510,9375,6860,16235,8868,6869,15737,8582,6782,15364,2288,3093,5381,2509,3178,5687,2965,3411,6376,5.0,3.5,4.4,3.2,3.3,3.3,3.4,3.2,3.3,74.2,63.7,69.4,68.0,61.1,64.8,65.9,60.4,63.3,70.5,61.5,66.4,65.8,59.1,62.7,63.6,58.4,61.2,352,191,543,410,253,663,483,339,822,167,222,389,166,221,387,188,266,454,1329,1315,2644,1541,1584,3125,1540,1710,3250,707,882,1589,726,1043,1769,805,1052,1857,3387,1350,4737,3367,1447,4814,3427,1629,5056,11524,9826,21350,11744,10402,22146,11866,10445,22311,2991,2688,5679,2194,2025,4219,2085,2009,4094,8004,6673,14677,8031,6914,14945,8487,7388,15875,5892,5279,11171,5263,4951,10214,4773,4371,9144
10104,24764,25881,50645,26271,27705,53976,27277,28793,56070,7967,3911,11878,8716,4501,13217,8648,4668,13316,2763,5188,7951,3394,6345,9739,3551,6724,10275,958,791,1749,992,855,1847,960,943,1903,1696,1009,2705,1297,854,2151,1079,746,1825,13384,10899,24283,14399,12555,26954,14238,13081,27319,10361,13718,24079,10681,13901,24582,11513,14166,25679,12.7,9.3,11.1,9.0,6.8,8.0,7.6,5.7,6.7,54.0,42.1,47.9,54.8,45.3,49.9,52.2,45.4,48.7,47.2,38.2,42.6,49.9,42.2,46.0,48.2,42.8,45.5,255,164,419,343,272,615,482,444,926,238,363,601,261,440,701,348,614,962,1397,1661,3058,1794,2308,4102,2052,2840,4892,1145,1586,2731,1391,2148,3539,1572,2519,4091,6965,2718,9683,7960,3518,11478,8472,4353,12825,24078,24556,48634,26175,27203,53378,26711,27755,54466,5722,6027,11749,4673,4997,9670,4532,4822,9354,15625,15696,31321,16882,17249,34131,18504,18797,37301,12671,13510,26181,12386,13410,25796,11056,12160,23216
10201,57951,63870,121821,59388,65731,125119,61810,68415,130225,26142,12941,39083,25760,13811,39571,27053,14632,41685,5938,14211,20149,6699,15311,22010,7342,16766,24108,2379,2095,4474,2257,2127,4384,2092,2297,4389,2989,2088,5077,2392,2027,4419,2499,2125,4624,37448,31335,68783,37108,33276,70384,38986,35820,74806,18245,29607,47852,17970,27686,45656,19273,28897,48170,8.0,6.7,7.4,6.4,6.1,6.3,6.4,5.9,6.2,64.6,49.1,56.5,62.5,50.6,56.3,63.1,52.4,57.4,59.5,45.8,52.3,58.5,47.5,52.7,59.0,49.3,53.9,897,536,1433,1214,879,2093,1599,1397,2996,529,796,1325,539,924,1463,675,1169,1844,4083,4885,8968,4919,6294,11213,5864,7976,13840,3350,4534,7884,4041,5861,9902,4641,6808,11449,16838,7130,23968,16975,8272,25247,18104,10428,28532,58578,62600,121178,59272,64166,123438,62680,67888,130568,12630,13457,26087,10165,10765,20930,9926,10967,20893,36106,38560,74666,39190,42334,81524,42026,45583,87609,30927,33356,64283,25941,28393,54334,26097,28889,54986
10202,47786,52509,100295,50741,56455,107196,55466,61415,116881,19582,9023,28605,20942,10426,31368,23165,12021,35186,4387,10503,14890,5119,12430,17549,5753,13825,19578,1800,1543,3343,1947,1708,3655,1889,2034,3923,3160,2079,5239,2572,2200,4772,2696,2384,5080,28929,23148,52077,30580,26764,57344,33503,30264,63767,17012,26873,43885,17413,26515,43928,19068,28041,47109,10.9,9.0,10.1,8.4,8.2,8.3,8.0,7.9,8.0,60.5,44.1,51.9,60.3,47.4,53.5,60.4,49.3,54.6,53.9,40.1,46.7,55.2,43.5,49.0,55.5,45.4,50.2,318,207,525,458,358,816,596,587,1183,252,403,655,267,473,740,346,592,938,1627,2349,3976,2132,3332,5464,2700,4542,7242,1806,2692,4498,2357,3720,6077,2997,4715,7712,14460,5407,19867,15766,7610,23376,17731,10465,28196,48469,51611,100080,52268,56160,108428,57476,61707,119183,11533,12171,23704,9564,10540,20104,9587,10490,20077,28598,30644,59242,32883,35236,68119,37715,40324,78039,27350,29244,56594,24498,27261,51759,24666,27478,52144
10301,15391,15549,30940,16207,16321,32528,17309,17293,34602,7231,3675,10906,7632,3894,11526,8131,4243,12374,1473,3572,5045,1653,4151,5804,1819,4486,6305,644,606,1250,601,642,1243,597,595,1192,886,659,1545,610,600,1210,596,559,1155,10234,8512,18746,10496,9287,19783,11143,9883,21026,4627,6414,11041,5076,6365,11441,5334,6591,11925,8.7,7.7,8.2,5.8,6.5,6.1,5.3,5.7,5.5,66.5,54.7,60.6,64.8,56.9,60.8,64.4,57.2,60.8,60.7,50.5,55.6,61.0,53.2,57.1,60.9,53.9,57.4,308,182,490,329,249,578,385,370,755,128,264,392,143,261,404,162,334,496,924,1392,2316,1119,1780,2899,1306,2068,3374,657,984,1641,725,1172,1897,945,1361,2306,3907,1684,5591,4356,2189,6545,4953,2783,7736,14470,14808,29278,15544,15882,31426,16807,16953,33760,3738,4026,7764,3323,3534,6857,3317,3502,6819,8838,8957,17795,9719,9823,19542,10984,11000,21984,8220,8766,16986,7917,8439,16356,7821,8155,15976
10302,21779,21865,43644,21444,21723,43167,21413,21713,43126,10642,4536,15178,10246,4569,14815,9869,4642,14511,1861,4361,6222,1863,4724,6587,1911,4850,6761,988,786,1774,793,736,1529,779,739,1518,1023,701,1724,921,674,1595,695,565,1260,14514,10384,24898,13823,10703,24526,13254,10796,24050,6529,10652,17181,6594,10089,16683,6911,9780,16691,7.0,6.8,6.9,6.7,6.3,6.5,5.2,5.2,5.2,66.6,47.5,57.0,64.5,49.3,56.8,61.9,49.7,55.8,61.9,44.3,53.1,60.2,46.2,53.1,58.7,47.1,52.8,117,88,205,153,125,278,164,177,341,121,254,375,101,272,373,123,255,378,818,1289,2107,893,1603,2496,996,1868,2864,677,1107,1784,700,1344,2044,847,1523,2370,4676,2070,6746,5186,2685,7871,5618,3341,8959,22904,22654,45558,22530,22601,45131,22264,22289,44553,4493,4407,8900,3671,3809,7480,3294,3441,6735,15905,15609,31514,15417,15226,30643,15889,15797,31686,9712,9798,19510,9047,9453,18500,7899,8237,16136
10303,16495,16255,32750,16825,16680,33505,17722,17222,34944,7413,3045,10458,7427,3207,10634,7756,3392,11148,1344,3294,4638,1489,3818,5307,1609,4085,5694,660,517,1177,563,482,1045,614,519,1133,960,610,1570,809,603,1412,684,533,1217,10377,7466,17843,10288,8110,18398,10663,8529,19192,5491,8068,13559,5564,7716,13280,5895,7765,13660,9.3,8.2,8.8,7.9,7.4,7.7,6.4,6.2,6.3,62.9,45.9,54.5,61.2,48.6,54.9,60.2,49.5,54.9,57.1,42.2,49.7,56.3,45.0,50.7,56.3,46.4,51.4,90,65,155,142,122,264,185,173,358,97,180,277,100,190,290,110,255,365,628,911,1539,759,1177,1936,906,1440,2346,545,805,1350,681,1028,1709,765,1222,1987,4592,1625,6217,4960,2144,7104,5468,2666,8134,16663,16479,33142,17091,16875,33966,17375,17057,34432,3360,3401,6761,2624,2724,5348,2873,2937,5810,11313,11185,22498,11700,11358,23058,12176,11782,23958,7478,7599,15077,6757,7155,13912,6750,6970,13720
10304,18647,19371,38018,18647,19932,38579,20851,21585,42436,9815,4777,14592,9531,4933,14464,10905,5710,16615,1580,4209,5789,1721,4718,6439,1971,5116,7087,742,687,1429,681,706,1387,720,775,1495,925,661,1586,701,598,1299,598,527,1125,13062,10334,23396,12634,10955,23589,14194,12128,26322,5055,8428,13483,5054,8086,13140,5381,8452,13833,7.1,6.4,6.8,5.5,5.5,5.5,4.2,4.3,4.3,70.0,53.3,61.5,67.8,55.0,61.1,68.1,56.2,62.0,65.1,49.9,57.4,64.0,52.0,57.8,65.2,53.7,59.4,310,134,444,377,249,626,466,366,832,142,275,417,162,253,415,190,350,540,1157,1548,2705,1265,2009,3274,1691,2637,4328,816,1292,2108,944,1622,2566,1194,1950,3144,4568,2080,6648,4827,2815,7642,5897,3552,9449,19209,19591,38800,19135,20025,39160,21115,21708,42823,4380,4459,8839,3782,4111,7893,4010,4187,8197,12382,12726,25108,12255,12858,25113,14079,14351,28430,9576,9813,19389,9026,9664,18690,9170,9815,18985
10401,18029,18441,36470,18927,19570,38497,19789,20724,40513,6076,2808,8884,6289,3085,9374,6278,3313,9591,1694,3390,5084,2041,3987,6028,2218,4476,6694,654,586,1240,707,580,1287,683,584,1267,1499,870,2369,1006,828,1834,942,759,1701,9923,7654,17577,10043,8480,18523,10121,9132,19253,7530,10119,17649,7942,10196,18138,8770,10747,19517,15.1,11.4,13.5,10.0,9.8,9.9,9.3,8.3,8.8,55.0,41.5,48.2,53.1,43.3,48.1,51.1,44.1,47.5,46.7,36.8,41.7,47.7,39.1,43.4,46.4,40.4,43.3,128,66,194,172,126,298,225,182,407,137,214,351,151,208,359,162,261,423,778,948,1726,912,1263,2175,1073,1620,2693,634,917,1551,802,1224,2026,932,1432,2364,4620,1793,6413,5236,2543,7779,5863,3440,9303,18280,18566,36846,18875,19436,38311,19758,20420,40178,3817,3903,7720,3422,3685,7107,3269,3620,6889,12115,12163,24278,12365,12708,25073,13441,13818,27259,8668,9122,17790,8639,9156,17795,8184,8904,17088
10402,28628,30321,58949,30395,32847,63242,32056,34694,66750,9871,5076,14947,10754,5889,16643,11385,6634,18019,3396,6485,9881,4054,7889,11943,4337,8514,12851,1110,999,2109,1140,1010,2150,1096,1163,2259,2547,1661,4208,1698,1370,3068,1698,1293,2991,16924,14221,31145,17646,16158,33804,18516,17604,36120,10753,14966,25719,11212,15153,26365,11925,15525,27450,15.0,11.7,13.5,9.6,8.5,9.1,9.2,7.3,8.3,59.1,46.9,52.8,58.1,49.2,53.5,57.8,50.7,54.1,50.2,41.4,45.7,52.5,45.0,48.6,52.5,47.0,49.6,298,187,485,458,349,807,642,573,1215,241,388,629,281,498,779,297,596,893,1742,2127,3869,2313,2943,5256,2734,3983,6717,1323,2014,3337,1651,2744,4395,1988,3180,5168,7920,3339,11259,8612,4389,13001,9577,5596,15173,27832,28917,56749,30294,31756,62050,31496,33269,64765,7711,7994,15705,6206,6881,13087,6390,7030,13420,17167,17744,34911,18894,19633,38527,20573,21405,41978,16264,17278,33542,15410,16905,32315,14975,16511,31486
10501,12242,10474,22716,11322,9862,21184,11061,9796,20857,5787,2590,8377,5096,2506,7602,5025,2514,7539,1060,1985,3045,934,1935,2869,777,1791,2568,590,427,1017,454,334,788,471,380,851,833,407,1240,619,330,949,468,306,774,8270,5409,13679,7103,5105,12208,6741,4991,11732,3341,4559,7900,3234,4099,7333,3271,4056,7327,10.1,7.5,9.1,8.7,6.5,7.8,6.9,6.1,6.6,67.6,51.6,60.2,62.7,51.8,57.6,60.9,50.9,56.2,60.7,47.8,54.8,57.3,48.4,53.1,56.7,47.8,52.5,60,46,106,59,66,125,80,95,175,52,130,182,52,106,158,43,102,145,460,743,1203,466,816,1282,519,943,1462,358,508,866,340,553,893,410,602,1012,2417,813,3230,2309,1026,3335,2478,1254,3732,12174,10842,23016,11102,9913,21015,10578,9745,20323,2716,2396,5112,2168,2082,4250,1905,1738,3643,8465,7383,15848,7724,6859,14583,7590,6745,14335,5333,4854,10187,4520,4245,8765,4000,3875,7875
10502,9581,9582,19163,8872,9159,18031,8963,9170,18133,3481,1676,5157,3398,1759,5157,3588,1985,5573,819,1666,2485,761,1687,2448,736,1661,2397,433,330,763,391,316,707,368,349,717,770,385,1155,468,326,794,429,307,736,5503,4057,9560,5018,4088,9106,5121,4302,9423,3576,4974,8550,3251,4433,7684,3226,4178,7404,14.0,9.5,12.1,9.3,8.0,8.7,8.4,7.1,7.8,57.4,42.3,49.9,56.6,44.6,50.5,57.1,46.9,52.0,49.4,38.3,43.9,51.3,41.1,46.1,52.3,43.6,47.9,57,48,105,63,54,117,97,89,186,47,89,136,49,107,156,64,123,187,298,511,809,330,574,904,380,668,1048,281,338,619,297,367,664,352,446,798,2053,766,2819,2070,1015,3085,2277,1218,3495,9526,9422,18948,8888,9000,17888,8791,8992,17783,1734,1802,3536,1292,1467,2759,1254,1269,2523,7263,7117,14380,6437,6463,12900,6785,6830,13615,3384,3534,6918,3093,3430,6523,2645,2725,5370
10503,24344,26056,50400,24340,26127,50467,25445,27000,52445,11983,6157,18140,11523,6392,17915,12041,7030,19071,2089,5443,7532,2275,5771,8046,2397,6158,8555,1025,916,1941,1066,927,1993,879,918,1797,1322,868,2190,1036,795,1831,983,765,1748,16419,13384,29803,15900,13885,29785,16300,14871,31171,6984,11543,18527,6768,10594,17362,7665,10771,18436,8.1,6.5,7.3,6.5,5.7,6.1,6.0,5.1,5.6,67.4,51.4,59.1,65.3,53.1,59.0,64.1,55.1,59.4,62.0,48.0,54.8,61.1,50.1,55.4,60.2,52.2,56.1,173,126,299,244,214,458,306,339,645,166,315,481,166,346,512,173,406,579,1146,1823,2969,1321,2257,3578,1491,2901,4392,842,1405,2247,953,1607,2560,1092,1906,2998,5846,2664,8510,6026,3407,9433,6830,4421,11251,25285,26216,51501,25005,26071,51076,26059,27230,53289,5654,6017,11671,4840,5308,10148,4442,4917,9359,16491,16871,33362,16239,16806,33045,17433,18020,35453,12301,13280,25581,11440,12478,23918,10672,11929,22601
10601,28198,28266,56464,29448,29650,59098,32454,32127,64581,13109,4995,18104,14328,5730,20058,16309,6696,23005,2309,5951,8260,2681,7029,9710,2902,7991,10893,1297,905,2202,1241,904,2145,1327,1146,2473,1776,1151,2927,1230,1076,2306,1025,995,2020,18491,13002,31493,19480,14739,34219,21563,16828,38391,8359,13782,22141,8524,13446,21970,9244,13857,23101,9.6,8.9,9.3,6.3,7.3,6.7,4.8,5.9,5.3,65.6,46.0,55.8,66.1,49.7,57.9,66.4,52.4,59.4,59.3,41.9,50.6,62.0,46.1,54.0,63.3,49.3,56.3,187,103,290,253,176,429,352,280,632,114,250,364,158,255,413,167,313,480,1053,1404,2457,1285,1868,3153,1599,2493,4092,933,1371,2304,1185,1886,3071,1508,2236,3744,8170,2945,11115,9187,4173,13360,10674,5637,16311,28674,29089,57763,30337,30579,60916,32965,32947,65912,5749,5654,11403,5317,5373,10690,5549,5554,11103,19984,20264,40248,20374,20411,40785,22605,22378,44983,12121,12239,24360,12773,13179,25952,13138,13550,26688
10602,18510,19761,38271,21401,23045,44446,24029,25719,49748,8924,3919,12843,10997,4955,15952,12834,6025,18859,1872,4637,6509,2105,5890,7995,2466,6687,9153,777,657,1434,842,758,1600,871,897,1768,1262,832,2094,903,860,1763,751,783,1534,12835,10045,22880,14847,12463,27310,16922,14392,31314,5275,9199,14474,5550,9556,15106,6026,10309,16335,9.8,8.3,9.2,6.1,6.9,6.5,4.4,5.4,4.9,69.3,50.8,59.8,69.4,54.1,61.4,70.4,56.0,62.9,62.5,46.6,54.3,65.1,50.4,57.5,67.3,52.9,59.9,202,117,319,272,225,497,410,387,797,137,221,358,169,288,457,188,386,574,966,1300,2266,1390,1929,3319,1703,2622,4325,878,1214,2092,1209,1705,2914,1540,2182,3722,5617,2156,7773,6624,3328,9952,7962,4390,12352,19536,20387,39923,22484,23593,46077,25181,26357,51538,4111,4281,8392,4040,4358,8398,4421,4655,9076,12838,13333,26171,13985,14645,28630,16620,17343,33963,9165,9791,18956,10606,11498,22104,10802,11576,22378
