region_id,2006_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Five,2006_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Six_or_more,2006_Census_Dwelling_structure_not_stated_Total,2006_Census_Total_Number_of_persons_usually_resident_One,2006_Census_Total_Number_of_persons_usually_resident_Two,2006_Census_Total_Number_of_persons_usually_resident_Three,2006_Census_Total_Number_of_persons_usually_resident_Four,2006_Census_Total_Number_of_persons_usually_resident_Five,2006_Census_Total_Number_of_persons_usually_resident_Six_or_more,2006_Census_Total_Total,2011_Census_Separate_house_Number_of_persons_usually_resident_One,2011_Census_Separate_house_Number_of_persons_usually_resident_Two,2011_Census_Separate_house_Number_of_persons_usually_resident_Three,2011_Census_Separate_house_Number_of_persons_usually_resident_Four,2011_Census_Separate_house_Number_of_persons_usually_resident_Five,2011_Census_Separate_house_Number_of_persons_usually_resident_Six_or_more,2011_Census_Separate_house_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Total,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Total,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Total,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Total,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Total,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_Total_Total,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Total,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Total,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Total,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Total_Total,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_One,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Two,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Three,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Four,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Five,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Six_or_more,2011_Census_Dwelling_structure_not_stated_Total,2011_Census_Total_Number_of_persons_usually_resident_One,2011_Census_Total_Number_of_persons_usually_resident_Two,2011_Census_Total_Number_of_persons_usually_resident_Three,2011_Census_Total_Number_of_persons_usually_resident_Four,2011_Census_Total_Number_of_persons_usually_resident_Five,2011_Census_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Total_Total
30202,3,0,13,7020,8693,3799,3099,1304,488,24403,4046,6833,3450,3335,1364,559,19587,666,343,76,35,12,4,1136,486,526,261,92,18,13,1396,1152,869,337,127,30,17,2532,1152,617,173,51,6,0,1999,515,375,68,25,8,5,996,248,285,52,14,5,0,604,18,6,0,0,3,0,27,1933,1283,293,90,22,5,3626,197,56,14,9,3,0,279,0,0,0,0,0,0,0,8,5,3,0,3,3,22,205,61,17,9,6,3,301,0,0,0,0,0,0,0,7336,9046,4097,3561,1422,584,26046
30203,6,0,14,3703,4207,1748,1437,671,276,12042,1820,3130,1701,1546,626,316,9139,168,93,29,13,8,0,311,254,267,107,40,11,5,684,422,360,136,53,19,5,995,991,641,191,61,15,7,1906,456,381,112,40,20,0,1009,138,203,50,17,3,4,415,4,3,5,4,0,0,16,1589,1228,358,122,38,11,3346,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,3,3,16,10,3,0,0,3,3,19,4,0,0,0,0,0,4,3845,4721,2195,1721,686,335,13503
30204,0,0,6,4655,6192,2949,2691,1112,483,18082,3113,5558,2867,2814,1080,517,15949,612,377,92,47,12,3,1143,382,455,227,92,31,9,1196,994,832,319,139,43,12,2339,613,314,77,28,15,5,1052,124,61,19,7,0,0,211,39,20,0,0,0,0,59,18,8,8,0,0,0,34,794,403,104,35,15,5,1356,153,42,3,3,0,0,201,0,0,0,0,0,0,0,0,6,3,0,0,0,9,153,48,6,3,0,0,210,9,8,3,0,0,0,20,5063,6849,3299,2991,1138,534,19874
30301,0,0,0,3564,5461,2761,2826,1149,423,16184,2235,4358,2388,2787,1155,443,13366,512,346,121,55,17,5,1056,393,625,337,172,31,6,1564,905,971,458,227,48,11,2620,325,208,87,34,12,3,669,70,82,12,5,0,0,169,41,50,10,3,0,0,104,9,0,0,0,0,0,9,445,340,109,42,12,3,951,89,21,7,0,0,0,117,0,0,0,0,0,0,0,4,5,0,0,0,0,9,93,26,7,0,0,0,126,0,0,0,0,0,0,0,3678,5695,2962,3056,1215,457,17063
30302,0,0,3,8394,8665,3452,2824,1154,475,24964,2720,4642,2820,2732,1173,452,14539,250,183,97,28,15,0,573,799,919,368,143,31,17,2277,1049,1102,465,171,46,17,2850,2350,1652,451,195,56,23,4727,1360,1160,268,104,32,7,2931,379,365,94,50,7,3,898,47,48,8,8,0,0,111,4136,3225,821,357,95,33,8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,3,3,3,35,10,13,3,3,3,3,35,13,4,3,3,0,0,23,7928,8986,4112,3266,1317,505,26114
30303,4,0,10,4522,7280,3941,3617,1676,747,21783,2756,5819,3430,3524,1662,846,18037,266,279,108,76,22,27,778,408,712,453,288,68,31,1960,674,991,561,364,90,58,2738,464,261,74,31,4,3,837,188,143,68,25,5,0,429,96,68,34,13,0,3,214,10,5,3,0,0,0,18,758,477,179,69,9,6,1498,278,107,22,16,3,4,430,0,0,0,0,0,0,0,0,9,0,0,0,0,9,278,116,22,16,3,4,439,5,0,0,0,0,0,5,4471,7403,4192,3973,1764,914,22717
30304,0,0,0,3189,4355,2080,1889,790,368,12671,2077,3625,1917,1951,846,392,10808,105,81,62,30,12,10,300,161,214,107,56,27,10,575,266,295,169,86,39,20,875,638,297,98,30,8,5,1076,168,92,24,7,0,0,291,0,0,0,0,0,0,0,14,18,5,0,0,0,37,820,407,127,37,8,5,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,3,17,9,5,0,0,0,3,17,0,0,0,4,0,0,4,3172,4332,2213,2078,893,420,13108
30305,0,0,0,2053,4538,2825,3026,1313,681,14436,1713,4366,2965,3209,1479,852,14584,155,201,124,78,29,12,599,283,493,305,187,66,24,1358,438,694,429,265,95,36,1957,141,127,87,63,23,12,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,15,149,134,87,63,23,12,468,38,3,0,3,0,0,44,3,0,0,0,0,0,3,4,0,0,3,0,0,7,45,3,0,6,0,0,54,0,0,0,0,3,0,3,2345,5197,3481,3543,1600,900,17066
30306,0,0,17,2373,4568,2819,2731,1223,705,14419,1741,3892,2525,2536,1186,794,12674,266,205,127,95,40,17,750,260,462,358,239,75,40,1434,526,667,485,334,115,57,2184,85,45,27,18,4,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,91,45,27,18,4,4,189,80,9,0,0,3,0,92,0,0,0,0,0,0,0,3,0,0,0,0,0,3,83,9,0,0,3,0,95,0,3,0,3,0,0,6,2441,4616,3037,2891,1308,855,15148
30401,0,0,0,1430,3474,2042,2423,864,295,10528,1312,3230,2024,2363,854,300,10083,72,48,13,4,0,0,137,135,162,100,42,10,5,454,207,210,113,46,10,5,591,61,5,4,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,0,20,69,13,8,3,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,1588,3456,2148,2412,864,308,10776
30402,0,0,0,1682,4304,2414,3126,1321,423,13270,1517,4291,2412,3269,1438,450,13377,179,128,36,37,8,3,391,82,117,47,56,22,6,330,261,245,83,93,30,9,721,53,20,11,5,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,29,66,36,11,5,4,0,122,0,5,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,1847,4577,2506,3367,1472,459,14228
30403,0,0,6,4274,6074,2698,2228,885,326,16485,1498,2700,1661,1856,856,321,8892,134,173,74,42,21,10,454,326,524,271,138,54,11,1324,460,697,345,180,75,21,1778,971,882,307,154,25,4,2343,755,989,371,132,21,9,2277,568,760,287,134,23,7,1779,17,7,3,0,0,0,27,2311,2638,968,420,69,20,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,15,3,5,3,4,0,0,15,9,0,3,0,0,0,12,4281,6040,2980,2460,1000,362,17123
30404,0,0,0,3210,5335,2854,2742,1172,401,15714,2284,4753,2737,3013,1224,420,14431,320,207,57,25,3,3,615,224,221,96,37,3,0,581,544,428,153,62,6,3,1196,435,242,66,21,3,0,767,176,136,23,3,0,0,338,77,44,11,3,0,0,135,12,9,3,0,0,0,24,700,431,103,27,3,0,1264,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,7,7,0,3,0,0,0,10,0,0,0,0,0,0,0,3535,5612,2996,3102,1233,423,16901
30501,0,0,16,8315,8193,2410,1335,425,205,20883,957,1510,1030,803,356,135,4791,93,100,36,13,6,6,254,268,421,151,94,25,6,965,361,521,187,107,31,12,1219,1855,1169,303,102,31,16,3476,1714,1380,323,118,18,6,3559,4057,4797,1190,565,103,38,10750,13,7,4,0,4,0,28,7639,7353,1820,785,156,60,17813,17,17,0,0,3,0,37,4,0,0,0,0,0,4,13,24,3,4,0,0,44,34,41,3,4,3,0,85,28,14,0,3,0,0,45,9019,9439,3040,1702,546,207,23953
30502,0,0,11,3837,4993,2012,1584,661,211,13298,1483,2831,1583,1866,686,229,8678,101,105,35,23,7,3,274,663,879,385,139,36,8,2110,764,984,420,162,43,11,2384,837,630,152,50,7,3,1679,596,611,146,34,3,3,1393,135,179,46,13,7,0,380,10,6,3,0,0,0,19,1578,1426,347,97,17,6,3471,7,3,3,3,0,0,16,0,0,0,0,0,0,0,3,3,3,3,3,3,18,10,6,6,6,3,3,34,3,0,0,0,3,0,6,3838,5247,2356,2131,752,249,14573
30503,0,0,31,9235,10194,3727,3139,1272,426,27993,2655,4773,2778,3168,1389,416,15179,236,223,90,44,10,3,606,636,871,376,158,37,8,2086,872,1094,466,202,47,11,2692,2751,1829,438,163,32,11,5224,2060,2014,428,120,18,3,4643,1063,1163,296,85,13,7,2627,21,8,7,5,0,0,41,5895,5014,1169,373,63,21,12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,7,11,3,3,57,12,21,7,11,3,3,57,13,7,3,0,3,0,26,9447,10909,4423,3754,1505,451,30489
30504,0,0,5,5287,7044,3088,2614,987,356,19376,2079,3953,2459,2697,1160,351,12699,92,92,28,16,3,0,231,335,415,224,84,20,3,1081,427,507,252,100,23,3,1312,1206,930,248,86,19,3,2492,786,969,237,80,17,3,2092,548,757,175,51,9,3,1543,24,3,7,0,0,0,34,2564,2659,667,217,45,9,6161,15,14,0,0,0,0,29,0,5,0,0,0,0,5,12,12,8,5,0,0,37,27,31,8,5,0,0,71,8,0,0,0,0,0,8,5105,7150,3386,3019,1228,363,20251
30601,0,0,3,2834,5239,2458,2384,915,305,14135,1957,4950,2492,2651,961,379,13390,292,257,82,37,18,5,691,195,226,75,58,16,8,578,487,483,157,95,34,13,1269,725,542,124,56,15,3,1465,287,365,107,37,9,0,805,111,152,29,16,3,3,314,11,4,0,0,0,0,15,1134,1063,260,109,27,6,2599,60,40,3,3,0,0,106,4,3,0,0,0,0,7,5,7,7,0,0,0,19,69,50,10,3,0,0,132,0,9,0,0,0,0,9,3647,6555,2919,2858,1022,398,17399
30602,0,4,23,8133,10228,4736,4101,1784,1083,30065,4239,7937,4208,3905,1769,1157,23215,847,516,156,108,33,22,1682,389,294,109,64,24,13,893,1236,810,265,172,57,35,2575,2602,1377,473,227,106,56,4841,930,834,245,121,25,10,2165,396,452,116,54,19,6,1043,19,7,3,3,0,0,32,3947,2670,837,405,150,72,8081,194,95,20,10,3,3,325,3,0,0,0,0,0,3,33,27,8,7,0,0,75,230,122,28,17,3,3,403,22,29,11,3,3,0,68,9674,11568,5349,4502,1982,1267,34342
30603,0,0,8,2710,4224,1606,1609,757,599,11505,2281,4002,1544,1385,698,534,10444,88,29,11,5,5,0,138,31,21,8,3,0,0,63,119,50,19,8,5,0,201,470,249,107,55,16,15,912,9,6,0,0,0,0,15,15,22,4,3,0,0,44,3,3,0,3,0,0,9,497,280,111,61,16,15,980,136,112,16,8,4,0,276,27,21,9,5,5,3,70,16,19,13,3,0,0,51,179,152,38,16,9,3,397,4,7,0,0,0,0,11,3080,4491,1712,1470,728,552,12033
30604,0,0,3,1049,1510,546,416,195,105,3821,641,1111,441,438,179,73,2883,124,89,22,19,3,0,257,65,99,32,9,3,0,208,189,188,54,28,6,0,465,244,201,40,18,3,3,509,16,22,3,3,0,0,44,0,3,0,0,0,0,3,0,0,0,0,0,0,0,260,226,43,21,3,3,556,66,57,0,0,0,0,123,5,0,0,0,0,0,5,5,9,4,0,0,3,21,76,66,4,0,0,3,149,0,0,0,3,3,0,6,1166,1591,542,490,191,79,4059
30605,0,0,7,3268,5077,1787,1639,800,462,13033,2927,5199,1759,1638,781,530,12834,128,89,24,19,8,7,275,8,3,0,4,0,0,15,136,92,24,23,8,7,290,537,209,54,25,12,7,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,12,543,212,57,25,12,7,856,202,115,9,12,0,0,338,15,17,5,5,5,0,47,32,19,10,3,0,0,64,249,151,24,20,5,0,449,5,6,3,0,0,0,14,3860,5660,1867,1706,806,544,14443
30701,0,0,7,3626,5284,2023,2027,1096,521,14577,3209,5127,1974,1921,1111,560,13902,89,98,30,20,14,11,262,8,10,4,0,0,0,22,97,108,34,20,14,11,284,424,157,55,28,17,8,689,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,424,160,55,28,17,11,695,154,72,8,9,4,6,253,17,3,0,3,3,0,26,18,22,10,3,3,0,56,189,97,18,15,10,6,335,17,15,5,3,3,0,43,3936,5507,2086,1987,1155,588,15259
30702,0,0,0,2913,5137,1912,1950,1058,555,13525,2810,5168,1864,1907,994,605,13348,65,41,11,3,7,0,127,6,5,0,0,0,0,11,71,46,11,3,7,0,138,262,93,25,10,4,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,265,96,25,10,4,0,400,78,37,4,0,0,0,119,6,9,0,0,0,0,15,11,15,4,7,0,0,37,95,61,8,7,0,0,171,11,8,0,5,3,0,27,3252,5379,1908,1932,1008,605,14084
30703,0,0,13,3299,5141,1801,1768,943,446,13398,3078,5370,1853,1712,881,528,13422,152,88,21,13,6,0,280,9,0,3,0,0,0,12,161,88,24,13,6,0,292,469,159,25,14,4,0,671,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,477,159,25,14,4,0,679,36,16,3,3,0,0,58,16,12,4,5,3,0,40,21,16,7,3,0,0,47,73,44,14,11,3,0,145,0,15,4,3,0,0,22,3789,5676,1920,1753,894,528,14560
30801,0,0,3,1762,2794,1412,1543,796,432,8739,1259,2431,1367,1545,819,456,7877,69,77,27,19,6,5,203,17,17,10,9,0,0,53,86,94,37,28,6,5,256,215,200,75,47,18,9,564,12,0,0,0,0,0,12,3,0,0,0,0,0,3,4,5,0,6,0,0,15,234,205,75,53,18,9,594,179,148,8,4,0,3,342,32,25,7,3,3,0,70,10,6,0,6,3,3,28,221,179,15,13,6,6,440,5,16,0,3,3,0,27,1805,2925,1494,1642,852,476,9194
30802,0,0,18,4666,7944,3571,3926,1711,790,22608,3666,7690,3672,3999,1881,890,21798,184,138,51,33,13,3,422,92,81,31,22,3,0,229,276,219,82,55,16,3,651,618,399,121,48,17,3,1206,40,12,3,0,0,0,55,68,34,7,0,0,0,109,0,5,4,0,0,0,9,726,450,135,48,17,3,1379,330,212,19,17,7,6,591,36,18,5,4,3,3,69,8,23,11,3,3,0,48,374,253,35,24,13,9,708,10,14,3,0,0,5,32,5052,8626,3927,4126,1927,910,24568
30803,4,3,48,8520,12651,5393,5189,2424,1229,35406,6717,12446,5544,5297,2455,1366,33825,600,295,67,37,8,4,1011,106,53,16,9,6,0,190,706,348,83,46,14,4,1201,1443,694,242,105,36,11,2531,97,51,16,6,3,0,173,47,58,7,6,3,0,121,18,0,0,0,0,0,18,1605,803,265,117,42,11,2843,283,182,19,7,7,7,505,27,27,7,5,4,0,70,22,30,12,4,0,0,68,332,239,38,16,11,7,643,13,8,0,3,0,0,24,9373,13844,5930,5479,2522,1388,38536
30901,0,0,24,6128,9094,3156,2270,863,285,21796,1963,4228,2101,2069,752,281,11394,802,844,187,108,17,7,1965,637,922,366,219,53,20,2217,1439,1766,553,327,70,27,4182,993,950,229,94,16,12,2294,1160,1241,302,82,14,7,2806,852,1154,216,73,19,5,2319,12,6,4,0,0,0,22,3017,3351,751,249,49,24,7441,64,31,0,3,0,0,98,0,0,0,0,0,0,0,16,12,5,0,3,0,36,80,43,5,3,3,0,134,3,8,3,0,3,0,17,6502,9396,3413,2648,877,332,23168
30902,7,0,10,5383,7238,2812,2350,891,384,19058,1954,3971,1972,2056,842,314,11109,503,433,129,54,14,12,1145,603,791,328,196,63,20,2001,1106,1224,457,250,77,32,3146,1078,578,189,67,25,8,1945,1012,960,213,64,23,0,2272,458,599,111,36,12,0,1216,12,5,0,0,0,5,22,2560,2142,513,167,60,13,5455,93,85,4,3,0,0,185,6,0,0,0,0,0,6,9,12,5,0,0,0,26,108,97,9,3,0,0,217,12,12,0,0,0,0,24,5740,7446,2951,2476,979,359,19951
30903,3,0,64,6584,9409,3313,2354,857,312,22829,2087,4356,1821,1827,651,292,11034,1395,1524,523,293,92,29,3856,830,1313,622,298,98,26,3187,2225,2837,1145,591,190,55,7043,965,788,219,111,50,9,2142,870,863,178,62,10,4,1987,575,850,141,48,9,3,1626,4,3,0,0,0,0,7,2414,2504,538,221,69,16,5762,284,157,6,0,0,0,447,0,0,0,0,0,0,0,6,0,0,5,0,0,11,290,157,6,5,0,0,458,17,18,7,3,0,0,45,7033,9872,3517,2647,910,363,24342
30904,0,0,3,1145,2326,902,877,391,183,5824,1102,2455,935,874,414,212,5992,32,26,3,0,0,0,61,6,3,4,0,0,0,13,38,29,7,0,0,0,74,26,11,4,0,0,0,41,14,3,0,0,0,0,17,0,0,0,0,0,0,0,6,3,0,0,0,0,9,46,17,4,0,0,0,67,42,15,4,3,0,0,64,6,3,0,0,0,0,9,9,11,4,3,3,0,30,57,29,8,6,3,0,103,0,3,0,0,0,0,3,1243,2533,954,880,417,212,6239
30905,0,0,0,1062,2788,1654,1845,827,377,8553,896,2664,1637,1947,882,411,8437,135,223,97,68,25,15,563,189,322,188,104,42,9,854,324,545,285,172,67,24,1417,55,39,21,11,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,11,60,42,21,14,0,0,137,21,7,0,0,0,4,32,0,0,0,0,0,0,0,6,3,3,0,0,0,12,27,10,3,0,0,4,44,0,0,0,0,0,0,0,1307,3261,1946,2133,949,439,10035
30906,0,0,20,3174,6381,3521,3532,1529,671,18808,1829,5161,3327,3460,1551,756,16084,569,527,190,120,39,17,1462,653,996,498,334,108,42,2631,1222,1523,688,454,147,59,4093,181,71,18,0,3,0,273,44,6,0,5,0,0,55,72,65,24,3,3,0,167,10,5,0,0,0,0,15,307,147,42,8,6,0,510,369,130,14,3,3,0,519,0,0,0,0,0,0,0,0,0,5,3,0,0,8,369,130,19,6,3,0,527,0,3,0,0,0,0,3,3727,6964,4076,3928,1707,815,21217
30907,0,0,4,2908,7703,3947,4282,1879,805,21524,2382,8058,4745,5763,2450,1212,24610,833,1120,463,278,71,37,2802,333,836,363,242,80,35,1889,1166,1956,826,520,151,72,4691,181,288,94,60,20,12,655,50,49,9,5,0,0,113,60,126,26,18,3,0,233,14,5,3,5,3,0,30,305,468,132,88,26,12,1031,208,143,22,5,3,0,381,5,3,0,3,0,0,11,6,4,3,0,0,0,13,219,150,25,8,3,0,405,3,4,3,0,0,0,10,4075,10636,5731,6379,2630,1296,30747
30908,0,0,0,2435,5411,2665,2513,901,325,14250,1427,3623,2030,2016,753,317,10166,408,454,200,116,20,7,1205,574,1109,631,381,116,42,2853,982,1563,831,497,136,49,4058,132,94,59,31,10,7,333,234,294,98,45,4,0,675,236,270,91,20,6,0,623,4,4,0,0,0,0,8,606,662,248,96,20,7,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,0,3,26,4,9,3,7,0,3,26,9,14,0,3,0,0,26,3028,5871,3112,2619,909,376,15915
